id_video,c1_form,c1_composition,c1_command,c1_description,c2_form,c2_composition,c2_command,c2_description,c3_form,c3_composition,c3_command,c3_description,c4_form,c4_composition,c4_command,c4_description,c5_form,c5_composition,c5_command,c5_description,c6_form,c6_composition,c6_command,c6_description,c7_form,c7_composition,c7_command,c7_description,c8_form,c8_composition,c8_command,c8_description,gender,country_origin,ocuppation,native_language,second_language,english_proficiency,computer_proficiency,previous_ucp_exp,exp_bitrix24,exp_zoom,exp_skype,exp_livestorm,exp_microsoft_teams,exp_gotomeeting,exp_lucid_meetings,exp_adobe_connect,exp_google_meet,exp_join_me,exp_teamviewer_meeting,exp_discord,previous_hg_exp
P_068,Static,2,Listen sign + index point up,"One hand, index finger extended, positioned on the side of the head, pointing the ear, stationary + one hand, index finger extended pointing up, moving upwards, once",Dynamic,2,Listen sign + index point down,"One hand, index finger pointing the ear, stationary + one hand, index finger extended pointing down, moving downwards, once",Static,2,Point mouth + cross fingers,"One hand, index finger extended, pointing at the mouth, stationary + two hands, index fingers extendeds crossing in front of mouth, stationary",Dynamic,2,Point mouth + thumbs up,"One hand, index finger extended, pointing at the mouth, stationary + one hand, thumb finger extended upward, stationary",Dynamic,2,Index draw circle + cross hands,"One hand, index finger extended, drawing a circle over the face, once + two hands, open palms facing inward crossing in front, stationary",Dynamic,2,Index draw circle + thumbs up,"One hand, index finger extended, drawing a circle over the face, once + one hand, thumb finger extended upward, stationary",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Female,Denmark,Student,Danish,English,Advanced,Advanced User,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_069,Dynamic,1,Hand swipe up,"One hand, open palm facing front, swiping upwards, once",Dynamic,1,Hand swipe down,"One hand, open palm facing front, swiping upwards, once",Dynamic,1,Hand slash right,"One hand, open palm facing down, slashing rightwards in front, once",Dynamic,1,Hand slashing left,"One hand, open palm facing down, slashing leftwards in front, once",Dynamic,1,Close lid,"One hand, open palm facing frontward, moving downwards in front, once",Dynamic,1,Open lid,"One hand, open palm facing the side in front, moving upwards, once ",Dynamic,1,Snap fingers,"One hand, thumb finger and middle finger flicking together in front, produce a snapping sound, once",Dynamic,1,Spread hands,"Two hands, open palms facing down in front, hands stacked together in front, spreading outwards, once",Male,Poland,Student,polish,English,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,True,False,False,False,True
P_070,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob in front, rotating clockwise, once",Dynamic,1,Counterclockwise rotate,"One hand, fingers pinching knob in front, rotating counterclockwise, once",Static,1,Cross hands over mouth,"Two hands, open palms facing down, crossing in front of the mouth, stationary",Dynamic,1,Uncross hands over mouth,"Two hands, open palms facing down,crossed in front of the mouth, spreading apart away from the mouth, once",Static,1,Timeout sign,"Two hands, palms open, one hand horizontally placed over the other in a vertical , forming a ""t"" shape, stationary",Dynamic,1,Undoing timeout sign,"Two hands, open palms forming a ""t"" shape, then moving apart sidewards, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand swipe left,"One hand, open palm pointing front facing left, swiping leftwards, once",Male,Denmark,Student,Danish,English,Intermediate,Advanced User,6,False,True,True,False,True,False,False,False,True,False,True,True,True
P_071,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob in front, rotating clockwise, once",Dynamic,1,Counterclockwise rotate,"One hand, fingers pinching knob in front, rotating counterclockwise, once",Dynamic,1,Zip mouth to right,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, once",Dynamic,1,Zip mouth to left,"One hand, thumb finger and index finger pinching together, swiping over mouth leftwards, once",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Unblock view,"One hand, arm extended, open palm facing forward, hand moving back inwards, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Female,Denmark,Student,Danish,English,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_072,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob in front, rotating clockwise, once",Dynamic,1,Counterclockwise rotate,"One hand, fingers pinching knob in front, rotating counterclockwise, once",Static,1,Cover mouth,"One hand, open palm facing the face, covering the mouth, stationary",Dynamic,1,Uncover mouth,"Two hands, open palms touching the mouth, moving outward away from the mouth, once",Static,1,Cover eyes ,"Two hands, open palms facing inward, covering the eyes, stationary",Dynamic,1,Open eyes with fingers,"Two hands, indexes and thumbs fingers in a round shape over the eyes, then opening fingers, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand slash throat,"One hand, closed palm and index finger extended facing down, sliding horizontally across the throat rightwards, once",Male,Canada,Student,Dansk,Engelsk,Native Speaker,Software Developer,5,False,True,True,False,True,False,False,False,False,False,False,True,False
P_073,Dynamic,1,Index swipe up,"One hand, closed palm facing up, index finger extended pointing forward, swiping upwards, repeatedly",Dynamic,1,Index swipe down  ,"One hand, closed palm facing down, index finger extended pointing forward, swiping downwards, repeatedly",Dynamic,1,Clockwise rotate,"One hand, index finger extended, rotating finger clockwise, repeatedly",Dynamic,1,Counterclockwise rotate,"One hand, index finger extended, rotating finger counterclockwise, repeatedly",Dynamic,1,Hand grab,"One hand, open palm facing front, closing fist inward, once",Dynamic,1,Hand release,"One hand, closed palm facing forward, releasing and open palm, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Clap hands,"Two hands, open palms facing frontward, clapping in front, once",Male,Danmark,Student,Danish,English,Native Speaker,Software Developer,5,False,True,True,False,True,False,False,False,False,True,False,True,True
P_074,Dynamic,1,Hand swipe up,"One hand, open palm facing up, swiping upwards, repeatedly",Dynamic,1,Hand swipe down,"One hand, open palm facing down, swiping downwards, repeatedly",Static,1,Cover mouth,"One hand, open palm facing inward, covering the mouth, stationary",Dynamic,1,Hand release,"One hand, closed palm facing outward front of mouth, quickly opening fingers, once",Dynamic,1,Hand grab,"One hand, open palm facing front, swipping roung while closing fist inward, once",Dynamic,1,Hand release,"One hand, closed palm facing forward, swipping roung while releasing and open palm, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Clap hands,"Two hands, open palms facing each other in front, clapping in front, once",Female,Switzerland,Student,French,German,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,True,False,False,False,False
P_075,Static,1,Listen sign,"One hand, index extended positioned on the side of the head, pointing to the ear, repeatedly",Dynamic,2,Listen sign + palm move down,"One hand, index extended near the ear, pointing to the ear, repeatedly + one hand, open palm facing down, moving downwards, once",Dynamic,1,Zip mouth to right,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, repeatedly",Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, once",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Uncover eyes,"Two hands, open palms facing the face, uncovering the eyes, repeatedly",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Spread hands,"Two hands, open palms facing down in front, hands stacked together in front, spreading outwards, once",Male,Denmark,Student,Danish,English,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,False,False,False,True,True
P_076,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob in front, rotating clockwise close to the ear, once",Dynamic,1,Counterclockwise rotate,"One hand, fingers pinching knob in front, rotating counterclockwise close to the ear, once",Dynamic,1,Zip mouth sideways,"Two hands, both hands thumbs finger and index fingers pinching together in front of the mouth, swiping to the sides, once",Dynamic,1,Hand release,"One hand, closed palm facing inward in front of mouth, quickly opening fingers outwards, once",Static,1,Cover eyes ,"Two hands, open palms facing inward, covering the eyes, stationary",Dynamic,1,Uncover eyes,"Two hands, open palms facing inwards, covering the eyes, then spreading hands outwards, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hands draw circle,"Two hands, index and thumb fingers pinched, drawing a double circle over the face, once",Male,Denmark,Student,Danish,English,Intermediate,Regular User,4,False,True,True,False,True,False,False,False,False,False,False,True,False
P_077,Dynamic,1,Thumb rubbing up,"One hand, closed palm facing left in front, thumb finger rubbing index upwards, repeatedly",Dynamic,1,Thumb rubbing down,"One hand, closed palm facing left in front, thumb finger rubbing index downwards, repeatedly",Dynamic,1,Hand pinch,"One hand, palm partially open, all fingers tapping together, once",Dynamic,1,Hand release,"One hand, closed palm facing leftward in front, quickly opening fingers, once",Dynamic,1,Close lid,"One hand, open palm facing leftward, moving downwards in front, once",Dynamic,1,Open lid,"One hand, open palm facing down in front, moving upwards, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Male,Denmark,Student,Danish,English,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,True
P_078,Dynamic,1,Pinch slide up,"One hand, thumb finger and index finger extended pinched together, sliding upwards, once",Dynamic,1,Pinch slide down,"One hand, closed palm facing left in front, thumb finger rubbing index downwards, repeatedly",Static,1,Cover mouth,"One hand, open palm facing inward, covering the mouth, stationary",Static,1,Cover mouth,"One hand, open palm facing inward, covering the mouth, stationary",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Place phone on-hook,"One hand, closed palm facing inwards, thumb and midi fingers extended, moving downwards in front, once",Male,Denmark,Employed,Danish,Persian,Advanced,Software Developer,6,False,True,True,False,True,False,False,False,True,False,False,True,False
P_079,Static,1,Listen sign,"One hand, curved hand, positioned on the side of the head behind the ear, stationary",Static,1,Listen sign,"One hand, curved hand near the ear, stationary",Static,1,Cover mouth,"One hand, open palm facing inward, covering the mouth, stationary",Static,1,Uncover mouth,"One hand, open palm facing inwards, fingers touching the mouth, moving outward away from the mouth, once",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Unblock view,"One hand, arm extended, open palm facing forward, moving downwards, unblocking view in front, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand wave right,"One hand, open palm facing outwards, waving rightwards, once",Female,Argentina,Student,Spanish,German,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,True,False,False,False,False
P_080,Dynamic,1,Index point up,"One hand, index finger extended pointing up, repeadly",Dynamic,1,Index point down,"One hand, index finger extended, pointing down, moving downwards, repeatedly",Static,1,Point to front,"One hand, closed palm, index finger extended, pointing to front, repeatedly",Static,1,Point to front,"One hand, closed palm, index finger extended, pointing to front, repeatedly",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Static,1,Index point to front,"One hand, closed palm, index finger extended, pointing to front, repeatedly",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Male,Denmark,Student,Danish,English,Advanced,Software Developer,9,False,True,True,False,True,False,False,False,True,True,True,True,True
P_081,Dynamic,1,Listen sign clockwise rotate,"One hand, open palm extended fingers, positioned on the side of the head, behind the ear, turning clockwise, repeatedly",Dynamic,2,Listen sign + palm move down,"One hand, extended index finger poiting the ear, stationary + one hand, open palm facing down, moving downwards, repeatedly",Static,1,Fingers pinch mouth,"One hand, all fingers extended pinched together over the mouth, stationary",Dynamic,1,Uncover mouth,"Two hands, closed palms facing inward, fingers pinched together over mount, quickly opening fingers outward, once",Dynamic,1,Close lid,"One hand, open palm facing leftward, moving downwards in front, once",Dynamic,1,Open lid,"One hand, open palm facing down in front, moving upwards, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Close lid,"One hand, open palm facing outward, moving downwards, once",Male,Denmark,Student,Danish,English,Advanced,Software Developer,4,False,True,True,False,False,False,False,False,False,False,True,True,False
P_082,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob in front, rotating clockwise, repeatedly",Dynamic,1,Counterclockwise rotate,"One hand, fingers pinching knob in front, rotating counterclockwise, repeatedly",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Static,1,Block view,"One hand, arm extended, open palm facing outward, stationary",Dynamic,1,Hand swipe right,"One hand, extended arm outward, open palm, swiping rightwards in front, once",Dynamic,1,Hand swipe left,"One hand, extended arm outward, open palm, swiping lefttwards in front, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Clap hands,"Two hands, open palms facing each other in front, clapping in front, once",Female,The Faroe Islands,Student,Faroese,,Advanced,Software Developer,4,False,True,True,False,True,False,False,False,False,False,False,True,False
P_083,Dynamic,1,Back palm move up,"One hand, back of the hand facing up, moving upwards, once ",Dynamic,1,Palm move down ,"One hand, open palm facing down, moving downwards, once",Static,1,Cross hands,"Two hands, open palms facing down, crossed in front, stationary",Dynamic,1,Uncover mouth,"One hand, open palm facing inwards, fingers touching the mouth, moving outward away from the mouth, once",Dynamic,1,Close lid,"One hand, open palm facing leftward, moving downwards in front, once",Dynamic,1,Clap hands,"Two hands, open palms facing each other in front, clapping in front, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Female,Portugal,Student,Portuguese,English,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_084,Dynamic,2,Listen sign + index point up,"One hand, index finger extended, positioned on the side of the head, pointing to ear, stationary + one hand, index finger extended pointing up, moving upwards, once",Dynamic,1,Palm move down ,"One hand, open palm facing down, moving downwards, once",Static,1,Silence sign ,"One hand, index finger extended placed over the mouth, stationary",Static,1,Thumb finger right,"One hand, thumb finger extended, pointing rightwards, stationary",Static,1,Block face,"One hand, open palm facing inward in front, swiping downwards in fornt of face, once",Dynamic,1,Block face,"One hand, open palm facing inward in front, swiping upwards in front of face, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand wave down,"One hand, open palm facing inward in front, waving downwards, once",Female,Poland,Student,Polish,English,Advanced,Advanced User,6,False,True,True,False,True,False,False,False,True,False,True,True,True
P_085,Dynamic,1,Index point up,"One hand, index finger extended pointing up, repeadly",Dynamic,1,Index point down,"One hand, index finger extended, pointing down, repeatedly",Dynamic,1,Hand pinch,"One hand, palm partially open, all fingers tapping together, once",Dynamic,1,Hand unpinch,"One hand, all fingers pinched together, quickly opening outward, once",Dynamic,1,Hand swipe right,"One hand, extended arm, open palm facing frontward, swiping rightwards in front, once",Dynamic,1,Hand swipe left,"One hand, extended arm, open palm facing frontward, swiping lefttwards in front, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Close lid,"One hand, open palm facing outward, moving downwards, once",Male,Iceland,Student,Icelandic,English,Advanced,Advanced User,4,False,True,True,False,True,False,False,False,False,False,False,True,True
P_086,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, once",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Dynamic,1,Hand slash right,"One hand, open palm facing down, slashing rightwards in front, once",Dynamic,1,Clap hands,"Two hands, raised hand, open palms facing frontward, clapping in front, once",Dynamic,1,Come on sign,"Two hands, open palms facing inward, closing palms moving inwards, once",Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob in front, rotating clockwise, once",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Male,Denmark,Student,Danish,,Advanced,Advanced User,4,False,True,True,False,True,False,False,False,False,False,False,True,True
P_087,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, repeadly",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, once",Static,1,Cover mouth,"One hand, open palm facing inward, covering the mouth, stationary",Dynamic,1,Uncover mouth,"One hand, open palm facing inwards, fingers touching the mouth, moving outward away from the mouth, once",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Male,India,Employed,English,Hindi,Native Speaker,Software Developer,6,False,True,True,False,True,False,False,False,True,True,False,True,False
P_088,Dynamic,1,Pinch slide up,"One hand, closed palm, thumb finger and index finger pinching together, slowly sliding upwards, once",Dynamic,1,Pinch slide down,"One hand, closed palm, thumb finger and index finger pinching together, slowly sliding downwards, once",Dynamic,1,Hand pinch,"One hand, palm partially open, all fingers tapping together, repeatedly",Dynamic,1,Hand pinch,"One hand, palm partially open, all fingers tapping together, repeatedly",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Close lid,"One hand, open palm facing outward, moving downwards, once",Male,Denmark,Student,Danish,English,Intermediate,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_089,Dynamic,1,Index point up,"One hand, index finger extended pointing upwards, repeadly",Dynamic,1,Index point down,"One hand, index finger extended, pointing down, repeatedly",Static,1,Cross hands,"Two hands, open palms facing down, crossed in front, stationary",Static,1,Thumbs up,"One hand, closed palm, thumb finger extended upward, stationary",Static,1,Cross hands,"Two hands, open palms facing down, crossed in front, stationary",Dynamic,1,Hand release,"Two hands, closed palms, facing outward, quickly opening fingers, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Close lid,"One hand, open palm facing outward, moving downwards, once",Female,Denmark,Student,Danish,English,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_090,Dynamic,1,Listen sign + index point up,"One hand, open palm, positioned on the side of the head, spreading fingers near the ear, stationary + one hand, index finger extended pointing upwards, repeatedly",Dynamic,2,Listen sign + index point down,"One hand, open palm spreads fingers near the ear, stationary + one hand, index finger extended pointing downwards, repeatedly",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Handover to camera,"One hand, extended hand, open palm facing upward, handing over to the front, repeatedly",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Unblock view,"One hand, arm extended, open palm facing forward, moving downwards, unblocking view in front, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Male,Denmark,Student,Danish,English,Advanced,Advanced User,5,False,True,True,False,True,False,False,False,False,False,True,True,True
P_091,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, repeadly",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, repeatedly",Dynamic,1,Hand pinch,"One hand, palm partially open in front, all fingers tapping together, repeatedly",Dynamic,1,Hand unpinch,"One hand, all fingers pinched together, slowly opening outward, repeatedly",Dynamic,1,Cross hands,"Two hands, open palms facing outward, crossing and uncrossing in front, repeatedly",Dynamic,1,Cross hands,"Two hands, open palms facing outward, crossing and uncrossing in front, repeatedly",Static,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Male,Hungary,Student,Hungarian,,Advanced,Software Developer,1,False,False,False,False,True,False,False,False,False,False,False,False,True
P_092,Dynamic,1,Clockwise rotate,"One hand, fingers pinching knob in front, rotating clockwise, repeatedly",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, repeatedly",Dynamic,1,Zip mouth to right,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, repeatedly",Dynamic,1,Hand unpinch,"One hand, all fingers pinched together near mouth, quickly opening outward, repeatedly",Static,2,Hands frame shape + cross fingers,"Two hands, index finger extendeds and thumbs extended, forming a rectangular shape in front of the face, stationary + two hands, index fingers extended crossing in front of mouth, stationary",Static,1,Hands frame shape,"Two hands, index finger and thumbs extended, forming a rectangular shape in front of the face, stationary",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"Two hands, open palms facing out, waving left-right, repeatedly",Female,Denmark,Student,Danish,English,Advanced,Regular User,4,False,True,True,False,True,False,False,True,False,False,False,False,True
P_093,Dynamic,1,Palm move up,"One hand, open palm facing up, moving upwards, once",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, repeatedly",Dynamic,1,Clap hands,"Two hands, open palms facing each other, clapping in front, once",Dynamic,1,Clap hands,"Two hands, open palms facing each other, clapping in front, twice",Dynamic,1,Hand swipe left,"Two hands, extended arms, open palms facing frontward, swiping leftwards in front, once",Dynamic,1,Hand swipe right,"Two hands, extended arms, open palms facing frontward, swiping rightwards in front, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Close lid,"One hand, open palm facing outward, moving downwards, once",Female,Denmark,Student,Danish,English,Advanced,Regular User,3,False,True,True,False,False,False,False,False,False,False,False,True,False
P_094,Dynamic,1,Index swipe up,"One hand, index finger extended pointing sideward, swiping upwards, repeatedly",Dynamic,1,Index swipe down  ,"One hand, closed palm facing down, index finger extended pointing forward, swiping downwards, repeatedly",Static,1,Cover mouth,"One hand, open palm facing inward, covering the mouth, stationary",Dynamic,1,Uncover mouth,"One hand, open palm facing inwards, fingers touching the mouth, moving outward away from the mouth, once",Dynamic,1,Hand grab,"One hand, open palm facing front, closing fist inward, once",Dynamic,1,Hand release,"One hand, closed palm facing forward, releasing and open palm, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Static,1,Cross hands,"Two hands, open palms facing the sides, crossed in front, stationary",Female,India,Student,Telugu,,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_095,Dynamic,2,Listen sign + index point up,"One hand, index finger extended, positioned on the side of the head, pointing to ear, stationary + one hand, index finger extended, pointing upwards, repeatedly",Dynamic,2,Listen sign + palm move down,"One hand, extended index finger poiting the ear, stationary + one hand, open palm facing down, moving downwards, repeatedly",Static,1,Cover mouth,"One hand, open palm facing inward, covering the mouth, stationary",Dynamic,1,Uncover mouth,"One hand, open palm facing inwards, fingers touching the mouth, moving outward away from the mouth, once",Static,1,Timeout sign,"Two hands, palms open, one hand horizontally placed over the other in a vertical , forming a ""t"" shape, stationary",Dynamic,1,Undoing timeout sign,"Two hands, open palms forming a ""t"" shape, then moving apart downwards, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Place phone on-hook,"One hand, closed palm facing inwards, thumb and midi fingers extended, moving downwards in front, once",Male,Switzerland,Student,German,Danish,Advanced,Software Developer,7,False,True,True,False,True,False,False,False,True,False,True,True,True
P_096,Dynamic,1,Index point up,"One hand, index finger extended pointing up, repeadly",Dynamic,1,Index point up,"One hand, index finger extended pointing down, moving downwards, repeatedly",Dynamic,1,Zip mouth to right,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, repeatedly",Unknown,0,Unknown,Unknown,Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Hand wave left-right,"Two hands, open palms facing out, waving left-right, repeatedly",Male,Denmark,Student,Danish,,Native Speaker,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,True
P_097,Dynamic,1,Clockwise rotate,"One hand, index and thumb fingers pinching knob in front, rotating clockwise, repeatedly",Dynamic,1,Counterclockwise rotate,"One hand, index and thumb fingers pinching knob in front, rotating counterclockwise, repeatedly",Static,1,Silence sign ,"One hand, index finger extended, placed over the mouth, stationary",Dynamic,1,Back palm move up,"One hand, back of the hand facing up, moving upwards, once",Static,1,Block view,"One hand, arm extended, open palm facing outward, blocking view in front, stationary",Dynamic,1,Hand swipe up,"One hand, open palm facing down, swiping upwards, once",Index,1,Raised index,"One hand, index finger extended upward, stationary",Static,1,Index point to front ,"One hand, closed palm, index finger extended, pointing to front, repeatedly",Male,Denmark,Student,Danish,English,Advanced,Software Developer,6,False,True,True,False,True,False,False,False,True,False,True,True,False
P_098,Dynamic,1,Index swipe up,"One hand, index finger extended pointing sideward, swiping upwards, repeatedly",Dynamic,2,Listen sign + index swipe down,"One hand, index finger extended pointing to ear, stationary + one hand, index finger extended pointing sideward, swiping downwards, repeatedly",Dynamic,1,Zip mouth to right,"One hand, thumb finger and index finger pinching together, swiping over mouth rightwards, repeatedly",Unknown,0,Unknown,Unknown,Dynamic,1,Eye point + cross hands,"One hand, index and middle fingers pointing at the eyes, stationary + two hands, open palms facing each other, crossing in front, once",Static,2,Eye point + thumb up,"One hand, index and middle fingers pointing at the eyes, stationary + one hand, thumb finger extended upward, stationary",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Dynamic,1,Spread hands,"Two hands, open palms facing down, hands crossed together in front, spreading outwards, once",Male,Kosovo,Student,Albanian,English,Advanced,Software Developer,5,False,True,True,False,True,False,False,False,True,False,False,True,False
P_099,Dynamic,1,Index swipe up,"One hand, index finger extended pointing frontward, swiping upwards, repeatedly",Dynamic,1,Index swipe down  ,"One hand, closed palm facing down, index finger extended pointing forward, swiping downwards, once",Static,1,Cover mouth,"One hand, open palm facing inward, covering the mouth, stationary",Dynamic,1,Uncover mouth,"One hand, open palm facing inwards, fingers touching the mouth, moving downwards away from the mouth, once",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Dynamic,1,Hand wave left-right,"One hand, open palm facing out, waving left-right, repeatedly",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Static,1,Cross fingers,"Two hands, closed palms facing frontward, index fingers extended, crossed in front, stationary",Female,Norway,Student,Norwegian,Vietnamese,Advanced,Advanced User,5,False,True,True,False,True,False,False,False,True,False,False,True,True
P_100,Dynamic,1,Pinch slide up,"One hand, open palm, thumb and index fingers pinching together, slowly sliding upwards, once",Dynamic,1,Pinch slide down,"One hand, open palm, thumb and index fingers pinching together, slowly sliding downwards, once",Dynamic,1,Hand grab,"One hand, open palm facing front, closing fist inward, once",Dynamic,1,Hand release,"One hand, closed palm facing outward front, quickly opening fingers, once",Dynamic,1,Hand swipe left,"One hand, open palm facing left, swiping leftwards, once",Dynamic,1,Open lid,"One hand, open palm facing down in front, moving upwards, once",Index,1,Raised index,"One hand, index finger extended upward, stationary",Dynamic,1,Close lid,"One hand, open palm facing outward, moving downwards, once",Male,Austria,Student,German,,Advanced,Software Developer,7,False,True,True,False,True,False,False,False,True,False,True,True,False
P_101,Dynamic,1,Back palm move up,"One hand, back of the hand facing up, moving upwards, once ",Dynamic,1,Palm move down,"One hand, open palm facing down, moving downwards, repeatedly",Dynamic,1,Hand pinch,"One hand, palm partially open, all fingers tapping together, once",Dynamic,1,Back palm move up,"One hand, back of the hand facing up, moving upwards quickly, once ",Dynamic,1,Hand swipe left,"One hand, open palm facing left, swiping leftwards, once",Dynamic,1,Hand swipe right,"One hand, extended arm, open palm facing leftward, swiping rightwards in front, once",Static,1,Raised hand,"One hand, open and raised palm, facing forward, stationary",Static,1,Hand fist,"One hand, closed palm, raised in the frontside, stationary",Male,Denmark,Student,Danish,,Advanced,Software Developer,7,False,True,True,False,True,False,False,False,True,False,True,False,True
