id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_059,"The user performs a gesture with the right hand, initially moving it upward with a pinching motion between the thumb and index finger, followed by a downward motion","The user performs a gesture with the right hand, raising it with the index finger extended and slightly bent while the other fingers are curled, maintaining a stationary position before lowering the hand","The user performs a single hand gesture involving an open hand with fingers slightly spread, palm facing outward, moving up and down in a repetitive motion","The user performs a repeated upward and downward motion with their right hand, fingers slightly spread and palm facing left, while the left hand remains mostly stationary","The user performs a single-hand gesture involving the right hand moving upward with fingers spread, followed by a series of small, quick vertical movements with the hand partially closed, before returning to a resting position","The user performs a waving motion with an open hand, transitions to a pinching gesture with the thumb and index finger, and then moves the hand in a pointing motion with the index finger extended","The user raises their right hand, extends the index finger upward while the other fingers are curled, holds the pose briefly, and then lowers the hand back to a resting position","The user performs a gesture with the right hand, initially open with fingers spread and moving slightly upward, transitioning to a pointing gesture with the index finger extended and the hand held steady"
p_060,"The user performs a single hand gesture with the right hand, starting with an open palm facing upward, fingers slightly curled, and transitioning into a fluid upward and downward waving motion","The user raises their right hand with fingers extended and palm facing outward, then transitions to a downward motion with the palm facing downward, and finally returns the hand to a resting position","The user performs a sequence of gestures starting with a right-hand wave-like motion, transitioning to an open palm facing forward, followed by a pinching motion near the face, and ending with a downward hand movement","The user performs a sequence of gestures starting with a closed fist near the face, transitioning to an open hand with fingers spread facing forward, and then alternating between a partially open hand and a fully open hand with fingers spread, before returning to a resting position","The user performs a sequence of gestures involving the left hand moving upward with fingers extended and palm facing outward, followed by both hands clapping together, and concluding with a circular motion of the right hand over the left hand","The user performs a sequence of gestures involving the right hand moving upward with a bent wrist and open fingers, followed by both hands coming together with palms facing each other in a clapping motion, and then returning to the initial position","The user raises their right hand, extends the index finger upward while the other fingers remain curled, holds the pose near the face, and then lowers the hand back to the initial position","The user performs a gesture where the right hand moves downward in a clapping motion toward the stationary left hand, followed by repeated clapping with both palms meeting"
p_061,"The user first raises their right hand to touch the side of their head with a closed fist, then transitions to extending the index finger upward while the hand is oriented vertically","The user initially touches the side of their head with their hand, then transitions to pointing forward with an extended index finger while the other fingers remain curled","The user raises their right hand with fingers extended and together, moves it to cover their mouth, and then transitions to covering their face with the palm",The user first places their hand over their mouth with fingers extended and then transitions to raising the hand beside their face with fingers spread and palm facing outward,"The user initially places their hand under their chin with fingers curled, then transitions to raising an open palm vertically in front of their face, and finally lowers the hand with fingers slightly curled in a downward motion","The user raises their right hand with fingers spread and palm facing outward, moves it slightly forward and back, then transitions to a downward motion with a loose fist","The user initially clasps their hands together, then transitions to raising their right hand with the index finger extended upward, and finally lowers the hand while retracting the finger","The user raises their right hand with fingers spread and palm facing outward, moves it slightly side to side, and then lowers it back to a resting position"
p_062,"The user raises their right hand with the index finger extended upward while the other fingers are curled, holds the position briefly, and then lowers the hand back down","The user performs a gesture with the right hand, initially raising it with the index finger extended upward, then transitioning to a downward pointing motion with the same finger, before returning the hand to a resting position","The user performs a right-hand waving gesture with fingers extended and palm facing outward, followed by lowering the hand to a resting position","The user performs a waving gesture with the right hand, followed by a pointing motion with the index finger of the same hand","The user performs a sequence of gestures starting with crossing both hands in front of the chest with palms facing downward, transitioning to forming a triangular shape with fingers near the face, followed by raising both hands with palms outward and fingers spread, and ending with small circular motions of both hands near the chest","The user raises both hands with fingers spread apart, moves them upward and downward repeatedly, then brings the hands together in front of the face, palms touching, and performs a clapping motion","The user raises their right hand with fingers extended and palm facing outward, then transitions to a pinching motion with the thumb and index finger while lowering the hand slightly","The user raises their right hand with fingers extended and palm facing forward, holds it stationary, and then lowers it back down"
p_063,"The user performs a sequence of hand gestures involving a raised hand with fingers alternately pinching and releasing, followed by a waving motion","The user performs a sequence of gestures involving a raised hand with the index finger extended and moving slightly, transitioning to a flat hand with fingers extended and palm facing downward, followed by a return to a partially closed hand with subtle movements",The user performs a single hand gesture involving the right hand moving upward with fingers slightly bent and then held near the face in a stationary position,"The user performs a single hand gesture with the right hand, moving it upward in a waving motion with fingers spread, followed by holding the hand stationary with the palm facing upward",The user performs a single hand gesture involving the right hand moving in a repeated waving motion with fingers extended and palm facing outward,"The user performs a single hand gesture involving the right hand raised with fingers extended and palm facing forward, followed by a repetitive side-to-side waving motion","The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then lowers it back to a resting position","The user performs a gesture sequence starting with both hands moving apart with open palms facing upward, transitioning into clapping motions, and ending with palms pressed together in a prayer-like position in front of the chest"
p_064,"The user performs a single hand gesture where the right hand, with fingers loosely grouped and palm facing upward, moves upward and slightly forward before returning to a resting position","The user performs a single hand gesture where the right hand moves upward with fingers extended and together, palm facing outward, followed by a downward motion with a closed fist","The user performs a single-hand gesture involving the right hand moving upward with fingers spread, followed by a transition to a pinching motion with the thumb and index finger coming together","The user performs a gesture with the right hand, transitioning from a pinching pose with the thumb and index finger close together to an open hand with fingers spread apart, oriented forward","The user raises one hand with fingers extended and palm facing forward, holds it steady, and then lowers it back down","The user performs a gesture with an open hand raised vertically, palm facing forward, followed by a gesture where the fingers are brought together and the hand is moved forward with the palm facing outward","The user raises their right hand with the index finger extended upward while the other fingers are curled into the palm, holding this position steadily","The user performs a single hand gesture with the right hand raised, fingers extended and slightly apart, moving in a repetitive vertical waving motion"
p_065,"The user raises their right hand with fingers extended and palm facing outward, moves it briefly toward their chin with a slight touch, and then holds it near the side of their head with the palm still outward","The user performs a sequence of two gestures: first, the right hand, with fingers slightly bent, moves in a circular motion near the face, followed by both hands, palms facing downward with fingers extended, moving horizontally outward near the chin","The user raises their right hand, extends the index finger to touch the lips in a vertical orientation, holds the pose briefly, and then lowers the hand back to the initial position","The user raises their right hand to touch their face with the index finger extended, transitions to an open palm facing forward, and then returns to touching their face with the index finger before lowering the hand","The user performs a gesture sequence where both hands move upward with palms facing inward, fingers spread, and transition to covering the face with palms fully over the eyes","The user performs a sequence of gestures starting with both hands clasped near the face, transitioning to forming circular shapes with fingers near the eyes, spreading fingers outward with palms facing forward, raising and lowering open hands in a rhythmic motion, and finally crossing arms over the chest","The user performs a sequence of gestures involving the right hand moving upward with fingers extended and palm facing outward, holding briefly in a vertical position, and then returning downward with a waving motion","The user performs two gestures in sequence: first, the right hand moves diagonally upward across the chest with fingers relaxed, and second, the right hand transitions to a vertical orientation with fingers extended and waves side-to-side"
p_066,"The user performs a gesture sequence where the right hand moves upward with fingers extended and slightly curved, touches the side of the head near the ear, and then returns to a resting position","The user raises their right hand with fingers extended and palm facing downward, moves it slightly up and down, and then returns both hands to a resting position","The user raises their right hand to touch their face with a closed fist, then transitions to extending the index finger upward near the face before lowering the hand","The user performs a gesture where the right hand moves upward, with fingers extended and slightly curved, briefly touching the side of the head near the temple before returning to a resting position","The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then lowers it back to the initial position","The user performs a single hand gesture where the right hand moves upward with an open palm and fingers slightly spread, then remains raised and stationary before returning downward","The user raises their right hand with fingers slightly spread, palm facing left, and performs a small waving motion before returning to a resting position","The user performs a waving motion with the right hand, followed by placing the right hand on the left forearm"
p_067,"The user performs a sequence of gestures involving the right hand moving upward with an open palm facing downward, transitioning to a raised position with the palm facing outward, followed by a downward motion with a closed fist","The user performs a sequence of gestures starting with a pointing motion using the right hand, transitions to a raised open palm gesture with the right hand moving slightly up and down, and concludes with a tapping motion of the right hand on the table","The user raises their right hand with fingers slightly spread, moves it upward near the head, pauses briefly, and then lowers it back to the initial position","The user performs a sequence of gestures starting with a closed fist moving upward, transitioning to a raised hand with fingers forming a pinching gesture near the face, then opening the hand with fingers spread and palm facing outward, and finally returning to a downward closed fist motion","The user performs a sequence of gestures starting with a slight upward motion of the right hand with fingers loosely bent, transitions to an open-palm gesture with fingers spread and the palm facing forward, moves the hand slightly forward and back while maintaining the open-palm position, and concludes by lowering the hand","The user raises their right hand with fingers extended and palm facing forward, holds it briefly, then moves the hand downward with the palm facing downward, and finally returns the hand to a resting position","The user raises their right hand with fingers extended and palm facing outward, moves it slightly side to side, and then lowers it back to the initial position","The user performs a ""thumbs-up"" gesture with the right hand, raising the thumb upward while the other fingers are curled into the palm, then lowers the hand back to a resting position"
p_068,"The user raises their right hand with the index finger extended upward, briefly touches the side of their head near the temple, and then moves the hand back to hold the index finger pointing upward","The user raises their right hand with the index finger extended upward, briefly touches the side of their head with the fingertip, then moves the hand upward and downward in a pointing motion before returning to a resting position","The user first raises their right hand with the index finger extended and touches their cheek, then transitions to crossing both index fingers in front of their face, and finally moves both hands down with fingers slightly curled near the face before returning to rest","The user first raises their right hand with the index finger extended to touch the chin, then transitions to a thumbs-up gesture with the thumb pointing upward, and finally lowers the hand back to a resting position","The user performs a sequence of gestures, starting with raising a closed fist and extending the middle finger upward, followed by a motion where the hands come together with fingers interlaced, transitioning into crossing both hands in an ""X"" shape in front of the chest, and ending with a downward motion of the hands","The user performs a sequence of gestures: first, the right hand moves upward with the index finger extended and other fingers curled, then the hand transitions to a thumbs-up gesture with the thumb extended upward and other fingers curled","The user performs a waving gesture with the right hand, characterized by an open palm facing outward and side-to-side wrist movement","The user performs a waving gesture with the right hand, characterized by an open palm facing outward and side-to-side wrist movement, followed by clapping both hands together"
p_069,"The user performs a sequence of gestures starting with a right hand horizontal wave-like motion, followed by raising the right hand vertically with fingers extended and palm facing outward, and concluding with a downward pointing motion using the right hand","The user raises their right hand with fingers extended and palm facing forward, performs a waving motion, and then transitions to lowering the hand with a flat palm moving horizontally near the face","The user performs a single hand gesture by raising one hand horizontally with the palm facing downward, moving it in a smooth horizontal motion, followed by turning the palm upward and holding it stationary","The user performs a single hand gesture where the right hand, with fingers extended and together, moves in an upward diagonal motion across the chest from left to right, maintaining a palm-down orientation","The user raises their right hand with fingers extended and palm facing forward in an upward motion, holds it briefly, and then lowers it back down","The user raises their right hand with fingers extended and palm facing outward, moves it upward in a vertical motion, holds it briefly, and then lowers it back down","The user performs a single hand gesture where the right hand moves upward with the palm facing left, fingers slightly curled, and the thumb extended upward, followed by a return to a resting position","The user performs a gesture sequence where both hands cross at the wrists with palms facing downward, followed by an outward sweeping motion with arms extended to the sides, palms still facing downward"
p_070,"The user performs a sequence of gestures starting with a rapid up-and-down motion of a loosely closed hand, transitions to raising three fingers (index, middle, and ring) with the palm facing outward, then shifts to a ""V"" shape with the index and middle fingers extended, and finally moves to an open hand with fingers spread, making a slight outward rotation","The user performs a sequence of gestures starting with a right-hand wave-like motion with fingers spread, transitioning into an extended arm with the index and middle fingers raised in a ""V"" shape, and then retracts the hand","The user performs a gesture sequence involving both hands crossing in front of the chest, followed by interlocking fingers and a repeated upward and downward motion near the face","The user performs a sequence of gestures starting with clasped hands moving up and down, followed by hands covering the face, transitioning to outward waving motions with open palms, and ending with a return to a neutral position","The user performs a gesture where both hands move to form a ""T"" shape with one hand horizontal and the other vertical, followed by a downward motion of both hands","The user performs a sequence of gestures involving both hands, starting with one hand moving horizontally across the other in a perpendicular position, transitioning to a clapping motion, and ending with the hands returning to a neutral position","The user raises their right hand, extends the index finger upward while the other fingers remain curled, holds the position briefly, and then lowers the hand back to a resting position","The user performs a pointing gesture with the right hand, extending the index finger while the other fingers are curled, followed by a quick horizontal waving motion of the hand"
p_071,"The user performs a sequence of gestures starting with the right hand pointing forward with the index finger extended, transitioning to a ""V"" shape with the index and middle fingers extended, then moving to a pinching motion with the thumb and index finger, and finally returning to a relaxed pointing gesture","The user performs a gesture with the right hand initially open and palm facing upward, transitioning to pointing forward with the index finger extended while the other fingers curl inward","The user performs a gesture where the right hand moves upward with fingers extended, transitions to a pose with the index finger touching the lips, and then forms an ""OK"" sign with the thumb and index finger while the other fingers remain extended","The user performs a gesture with the right hand forming a fist, moving upward toward the face, briefly touching the cheek with the knuckles, and then moving downward to return to the initial position","The user extends one hand forward with fingers straight and palm facing outward, then transitions to pointing with the index finger while retracting the hand slightly","The user extends their right hand forward with fingers pointing outward, transitions to an open palm facing the camera, then moves to a pinching gesture with the thumb and index finger, and finally relaxes the hand back to an open position","The user performs a single hand gesture where the right hand, with fingers extended and palm facing outward, moves upward in an arc-like motion, pauses briefly, and then returns downward","The user performs a sequence of gestures with the right hand, starting with an open palm facing upward, transitioning to a waving motion with fingers spread and palm facing outward, and ending with a relaxed hand gesture"
p_072,"The user performs a sequence of gestures starting with a pinching motion using the thumb and index finger, transitioning to pointing with the index finger extended, and then flipping the palm upward with fingers slightly curled","The user performs a sequence of gestures starting with a pointing motion using the index finger of the right hand, transitioning to an open hand with the palm facing outward, and ending with a downward tapping motion using the same hand","The user raises their right hand with fingers extended and palm facing inward, moves it toward their face to cover the lower half, then lowers it back to the initial position","The user performs a sequence of gestures starting with both hands moving upward to touch the face with fingers extended, followed by a clapping motion, and ending with palms facing upward in an open-handed pose","The user performs a gesture sequence where both hands move from a position in front of the torso, with fingers interlocked and palms facing inward, to a position covering the sides of the face with fingers spread, and then return to the initial position","The user performs a gesture sequence where both hands move upward to hold an object near the face, with fingers forming a grip, followed by slight adjustments of the hands and fingers while maintaining the object near the face, and then lowering the hands back to the initial position","The user raises their right hand, extends the index finger upward while the other fingers remain curled, holds the position briefly, and then lowers the hand back to a resting position","The user performs a gesture where the right hand points with the index finger extended and moves towards the chin, briefly touching it, followed by a return to a neutral position"
p_073,"The user performs a gesture with the right hand, initially extending the index finger while the other fingers are curled, followed by a rapid forward and backward motion of the hand","The user performs a gesture by raising the index finger of the right hand while the other fingers remain curled, then lowers it back to a resting position","The user performs a single hand gesture with the right hand, moving it upward and forward with fingers slightly curled, then transitioning to a stationary position with the hand partially closed",The user performs a single hand gesture involving the right hand moving back and forth with fingers loosely extended and palm alternately facing upward and downward,"The user performs a sequence of gestures starting with the right hand raised, index finger extended and upright, transitioning to an open palm with fingers spread and facing outward, followed by a return to a closed fist with the index finger extended, and finally a downward motion of the hand","The user performs a gesture with the right hand moving upward in a loose fist, transitioning to a raised index finger, and then returning to the initial position","The user performs a sequence of gestures involving a rapid up-and-down motion of the right hand with fingers loosely extended, followed by raising the right index finger vertically near the face","The user performs a sequence of hand gestures involving rhythmic clapping motions with both hands, followed by returning to a resting position"
p_074,"The user performs a sequence of hand gestures involving the right hand pointing forward with the index finger extended, transitioning to an open palm facing upward, and then moving to a partially closed hand with fingers loosely curled","The user performs a sequence of gestures starting with a closed fist moving slightly upward, transitioning to an open hand with fingers spread and palm facing forward, followed by a downward flicking motion of the wrist with fingers relaxed","The user performs a gesture where the right hand moves upward to touch the chest with the fingers slightly curled, followed by covering the mouth with the open palm","The user performs a sequence of gestures involving raising the right hand with the index finger extended upward, followed by opening the hand with fingers spread, and then returning to a resting position","The user performs a sequence of gestures involving a right-hand wave with fingers spread and palm facing outward, followed by a fist gesture with the right hand","The user performs a sequence of gestures, starting with a closed fist moving upward, transitioning to an open hand with fingers spread facing forward, and then returning to a resting position","The user performs a waving gesture with the right hand, characterized by an open palm facing outward and side-to-side wrist movement","The user performs a single hand gesture involving a raised right hand with fingers spread, moving side-to-side in a waving motion"
p_075,"The user raises their right hand, with fingers slightly bent, and touches the side of their head near the ear, maintaining this position without significant movement","The user raises their right hand with fingers slightly bent, moves it near the side of their head without contact, then lowers it while maintaining a similar hand posture","The user performs a gesture where the right hand, with fingers slightly curled, moves to touch the chin and lower face area, maintaining contact throughout the sequence","The user performs a single hand gesture by raising their right hand with the palm facing upward, fingers slightly spread, and moving it slightly upward and outward before returning to a resting position","The user performs a gesture with an open hand, palm facing outward, moving slightly closer to the face, followed by a closed fist gesture with a downward motion","The user performs a sequence of gestures involving both hands moving upward with open palms and fingers spread, transitioning to hands near the head with fingers touching or close to the face, and finally moving downward with fingers slightly curled","The user raises their right hand, extends the index finger upward while the other fingers are curled, moves the hand near the face, and rests the index finger on the chin","The user performs a gesture where both hands move upward with fingers slightly spread and relaxed, followed by a brief tapping motion with one hand over the other"
p_076,"The user raises their right hand near their head with fingers extended and slightly curved, transitions to a pinching motion with the thumb and index finger, and then returns to an open hand position","The user performs a sequence of gestures starting with the right hand raised near the head, fingers extended and slightly bent, transitioning to a motion where the hand moves downward while closing into a loose fist","The user performs a sequence of gestures starting with both hands forming a loose claw-like shape with fingers spread and moving slightly outward, transitioning to both index fingers pointing upward near the face and moving closer together, followed by a brief interaction where the hands touch an object near the face, and ending with hands returning to a loose clasped position","The user performs a sequence of gestures starting with both hands clasped together, transitioning to a movement where the hands separate and rise towards the face with fingers slightly curled, then both hands cover the lower face with fingers spread, and finally, the hands move outward and upward with fingers fully extended","The user raises both hands with open palms facing upward, moves them upward and outward, then brings them inward to cover their face with palms over the eyes","The user brings both hands from the sides of their face to cover it with palms facing inward, then moves the hands away from the face and transitions into a gesture with palms facing upward and fingers slightly curled, lowering them gradually","The user raises their right hand with fingers extended and palm facing forward, moves it slightly side to side, then lowers it back to the table","The user performs a sequence of gestures starting with both hands moving upward with fingers extended and slightly curled, transitioning to index fingers pointing upward while the hands move alternately up and down, and ending with both hands returning to a neutral position with fingers relaxed"
p_077,"The user performs a sequence of gestures involving the right hand forming a fist with a vertical orientation, moving upward and then downward, followed by a pinching motion with the thumb and index finger near the face, and finally returning to a fist with a vertical orientation","The user performs a thumbs-up gesture with the right hand, followed by a pinching motion with the thumb and index finger of the same hand","The user performs a sequence of gestures starting with the right hand moving upward with fingers slightly curled, transitioning to an open palm facing forward with fingers spread, then forming a pinch gesture with the thumb and index finger near the face, and finally lowering the hand back down","The user performs a gesture where the right hand moves upward with the index finger and thumb forming a circle while the other fingers are extended, followed by a return to a relaxed position","The user performs a waving gesture with the right hand, followed by a pinching motion with the same hand near the face, and then returns to a resting position","The user performs a sequence of gestures: first, a right-hand upward motion with a closed fist transitioning to a pointing gesture near the face, followed by an open hand raised with fingers spread, and finally a pinching motion with the thumb and index finger","The user performs a gesture where the right hand transitions from a closed fist to an extended index finger pointing upward, followed by a curling motion of the index finger","The user performs a waving gesture with the right hand, fingers extended and palm facing outward, followed by a downward sweeping motion of the same hand"
p_078,"The user performs a gesture with the right hand, transitioning from a pinching motion with the thumb and index finger to an upward-pointing motion with the index finger extended, while the hand moves slightly up and down","The user raises their right hand with the index finger extended upward while the other fingers are curled, holds the position briefly, and then lowers the hand back down","The user performs a two-part gesture sequence: first, raising one hand with fingers extended to cover the mouth, followed by lowering the hand and making a tapping motion on the chest with a flat palm","The user raises one hand with fingers extended and moves it toward their face, covering the lower part of the face with the palm, then lowers the hand back to the initial position","The user raises their right hand with fingers extended and palm facing outward, moving it upward to cover part of their face, then lowers it back to the initial position","The user raises their right hand with fingers extended and palm facing forward, moves it slightly side to side, and then lowers it","The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then lowers it back to a neutral position","The user performs a thumbs-up gesture with the right hand, transitions to a ""shaka"" gesture (thumb and pinky extended), and then points forward with the index finger extended while the other fingers are curled"
p_079,"The user performs a sequence of gestures starting with the right hand moving upward and waving with fingers spread, transitioning to a stationary pose near the right side of the head with fingers slightly curved, and then lowering the hand back to rest","The user raises their right hand to touch the side of their face with the palm partially open, then moves the hand away from the face while maintaining a curved finger posture","The user raises their right hand to touch the side of their face with fingers extended and then moves the hand away, transitioning into an open palm gesture with the hand facing upward","The user first touches their face with the fingers of one hand, then raises the same hand with fingers spread and performs a waving motion, and finally lowers the hand",The user performs a single hand gesture by raising one hand with fingers extended and palm facing forward,"The user raises their right hand with fingers extended and palm facing outward, moving it upward and slightly forward before returning it downward","The user raises their right hand, extends the index finger upward while the other fingers remain curled, holds the pose briefly, and then lowers the hand back to a resting position","The user performs a single hand gesture where the right hand moves upward with fingers extended and palm facing outward, followed by a stationary pose with the hand held upright"
p_080,"The user raises their right hand, extends the index finger upward while the other fingers remain curled, holds the pose near their face, and then lowers the hand back down","The user performs a sequence of gestures with the right hand, starting with a closed fist moving upward, transitioning to an extended index finger pointing upward, then downward, and finally returning to a resting position","The user raises their right hand, extends the index finger while the other fingers are curled, points upward, then transitions to pointing outward, and finally lowers the hand back to a resting position","The user performs a sequence of gestures where the right hand moves upward to touch the side of the head with fingers extended, transitions to an open palm facing outward with a slight wrist rotation, and concludes with a pointing gesture using the index finger","The user performs a thumbs-up gesture with the right hand, transitions to an open palm facing forward, and then moves the hand to touch the face briefly","The user performs a sequence of gestures involving raising the right hand with the index finger extended and pointing upward near the face, followed by resting the hand on the side of the head with the palm supporting the chin","The user raises their right hand, extends the index finger upward while the other fingers remain curled, holds the pose near their face, and then lowers the hand back","The user performs a sequence of gestures involving the right hand moving upward with fingers extended and palm facing outward, transitioning into a waving motion, followed by a stationary pose with the palm facing upward, and concluding with a downward motion"
p_081,"The user first places their right hand under their chin with fingers curled, then transitions to raising the right hand near the side of their head with fingers extended and palm facing outward, followed by a slight waving motion","The user performs a gesture where the right hand, with fingers extended and palm facing downward, moves up and down near the side of the head","The user raises their right hand with fingers slightly curled and touches their face near the mouth, holding the position briefly before lowering the hand","The user initially clasps their hands together, then moves both hands upward with fingers slightly spread near the face, and finally returns to clasping their hands","The user performs a sequence of two gestures: first, a waving motion with the right hand, palm open and fingers extended, moving side-to-side near the head; second, a downward sweeping motion with the right hand, palm facing downward, moving across the body","The user performs a single hand gesture where the right hand, with fingers extended and slightly spread, moves in an upward arc from the left side of the body to above the head, followed by a downward motion with a bent wrist","The user performs a sequence of gestures starting with the right hand forming a pointing motion with the index finger extended and moving upward, transitioning into an open palm raised vertically above the head, followed by a waving motion with the same hand moving side to side","The user performs a sequence of gestures starting with a thumbs-up using the right hand, transitioning to an open right hand raised near the head with fingers extended and palm facing outward, followed by a downward sweeping motion of the open hand"
p_082,"The user performs a single hand gesture where the right hand, with fingers spread and slightly curved, moves upward and outward near the face, followed by a gradual lowering and inward motion","The user performs a single hand gesture involving the right hand moving outward with fingers slightly spread, followed by a curling motion of the fingers, and then a return to a neutral position","The user performs a single hand gesture by raising their right hand with fingers extended and palm facing outward, followed by lowering the hand",The user performs a clapping gesture with both hands moving towards and away from each other repeatedly,"The user performs a single hand gesture involving an open hand with fingers extended, moving in a horizontal sweeping motion from right to left in front of their body","The user performs a sequence of gestures involving a rapid waving motion with an open hand, palm facing outward, followed by a sweeping motion to the side","The user performs a sequence of gestures involving a rapid upward motion of the right hand with fingers extended, transitioning to a stationary pose with the hand raised and fingers slightly spread, followed by a pinching gesture with the thumb and index finger, and concludes with a downward sweeping motion of the hand",The user performs a clapping gesture with both hands repeatedly coming together in a rhythmic motion
p_083,"The user performs a sequence of gestures involving a single hand raised with fingers spread, moving back and forth near the head, alternating with a hand placed flat and moving horizontally near the chin",The user alternates between raising an open hand with fingers spread upright and performing a downward waving motion with the same hand,The user performs a gesture where both hands cross at the wrists with fingers extended and then transitions to clasping both hands together near the chest,"The user raises their right hand with fingers extended and moves it towards their face, briefly touching or hovering near the mouth area, then moves it away while maintaining an open hand posture","The user performs a waving gesture with the right hand, followed by a motion where the right hand moves near the face in a circular or brushing manner","The user performs a gesture involving both hands clasped together, with fingers interlocked and palms facing inward, followed by a rapid rubbing motion between the palms","The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then lowers it while forming a loose fist","The user performs a waving gesture with the right hand, characterized by an open palm facing outward and side-to-side motion, followed by a pointing gesture with the index finger extended upward"
p_084,"The user raises their right hand with the index finger extended and other fingers curled, moves the hand towards the right side of their head to touch the temple, then moves the hand away from the head while maintaining the extended index finger pointing upward, and finally lowers the hand back down","The user performs a sequence of gestures with one hand, starting with an open palm facing upward, transitioning to an open palm facing outward with fingers spread, and then moving to a downward-facing open palm before returning to a resting position","The user raises their right hand, extends the index finger upward while the other fingers remain curled, moves the hand toward their face to touch the index finger to their lips, and then lowers the hand back down","The user performs a single hand gesture where the right hand, with fingers extended and palm facing upward, moves slightly upward and outward before returning to a resting position","The user performs a sequence of gestures starting with the right hand raised vertically with an open palm facing outward, transitioning to a motion where the hand moves downward and forward with the thumb extended upward, and finally ending with the hand moving horizontally across the chest with the palm facing inward","The user performs a sequence of two gestures: first, the right hand moves upward with fingers extended and palm facing inward, briefly touching the side of the head; second, the hand transitions to a raised position with a closed fist, followed by a gradual lowering motion","The user performs a gesture with the right hand, where the index finger is extended upward while the other fingers are curled, and the hand moves slightly upward and downward before returning to rest","The user performs a sequence of gestures: first, the right hand is raised with the index finger extended and pointing upward, followed by a transition to an open palm facing outward, and finally, the hand moves downward with the palm facing diagonally downward"
p_085,"The user raises their right hand, extends the index finger upward while the other fingers remain curled, holds the position briefly, and then lowers the hand","The user performs a single hand gesture involving a raised right hand with a closed fist, followed by a downward pointing motion with the index finger extended, repeated in a rhythmic motion","The user raises their right hand with fingers spread, moves it in a waving motion, transitions to a stationary position with the hand near the head and fingers slightly curled, and then lowers it back to the table","The user raises their right hand with fingers spread, moves it slightly back and forth in a waving motion, and then lowers it back to the table","The user performs a single hand gesture involving a rapid upward and downward waving motion with the right hand, fingers extended and palm facing outward, followed by a return to a resting position","The user performs a single-handed waving gesture with the right hand, moving it back and forth in the air, followed by a downward motion to rest","The user raises their right hand with fingers extended and palm facing forward, performs a brief waving motion, and then lowers the hand back to the table","The user performs a waving gesture with the right hand, moving it up and down with fingers extended and palm facing outward, followed by a downward sweeping motion with the same hand, palm facing downward"
p_086,"The user raises their right hand with fingers extended and palm facing outward, moves it upward and slightly to the side, holds it briefly, and then lowers it while maintaining the same orientation","The user performs a waving gesture with an open hand, fingers extended and slightly spread, moving side to side, followed by lowering the hand",The user performs a single hand gesture involving the right hand moving in a horizontal sweeping motion from left to right with fingers extended and palm facing downward,The user performs a clapping gesture with both hands moving towards and away from each other in a rhythmic motion,"The user performs a sequence of gestures involving both hands moving upward with fingers spread, transitioning to thumbs-up poses, and then returning to an open-hand position with fingers spread","The user performs a gesture with a hand moving upward and forward, fingers extended and slightly spread, followed by a pointing motion with the index finger directed outward","The user raises their right hand, extends the index finger upward while the other fingers remain curled, holds the position briefly, and then lowers the hand back down","The user performs a single hand gesture characterized by an open hand with fingers spread, moving side-to-side in a waving motion near the head"
p_087,"The user performs a gesture by raising their hand with fingers extended and palm facing inward, moving it in front of their face","The user performs a gesture where the right hand, with the thumb and index finger pinched together, transitions to an open palm facing outward near the head","The user performs a gesture by raising their right hand with fingers extended and moving it to cover their mouth, followed by lowering the hand into a fist near the chest","The user performs a sequence of gestures starting with the right hand moving upward to touch the face with fingers extended and relaxed, followed by the hand moving away from the face with an open palm facing upward in a forward motion","The user raises their right hand with fingers spread, performs a waving motion by moving the hand side-to-side, and then transitions to forming a circular shape with the thumb and index finger while the other fingers remain extended","The user performs a waving gesture with the right hand, characterized by an open palm facing outward and side-to-side wrist movement","The user raises their right hand, extends the index finger upward while the other fingers are curled, holds the pose briefly, and then lowers the hand","The user raises their right hand with fingers spread and waves it side to side, then brings both hands together in front of their face with interlocked fingers, forming an ""X"" shape, before lowering them"
p_088,"The user raises their right hand with the index finger extended upward while the other fingers are curled, then gradually lowers the hand back to a resting position","The user performs a gesture with the right hand, raising it with the index finger extended upward while the other fingers are curled, then lowers the hand back down","The user performs a sequence of gestures involving raising the right hand with fingers extended and palm facing outward, transitioning to pointing with the index finger upward, then forming a pinching motion with the thumb and index finger, and alternating between these gestures","The user raises their right hand with fingers extended and palm facing forward, transitions to a pinching gesture with the thumb and index finger near the face, and then lowers the hand","The user raises their right hand with fingers extended and palm facing forward, holds it in front of their face, and then lowers it back to a resting position","The user raises their right hand with fingers extended and palm facing forward, moves it upward to cover their face, holds it stationary, and then lowers it back to the initial position","The user raises their right hand with the index finger extended upward, holds it in position, and then lowers the hand back to a resting position","The user performs a waving gesture with the right hand, moving it side to side with fingers extended and palm facing outward, followed by a horizontal hand gesture with the palm facing downward and fingers extended, moving slightly up and down"
