id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_082,"The user performed a sequence of gestures including an open hand with fingers straight and apart, transitioning to a closed hand with fingers straight and close together, followed by a hand with a bent index finger and straight other fingers, then a hand with bent index, ring, and little fingers, and finally a hand with a bent thumb and straight other fingers, interspersed with moments of no gesture","The user performed a ""rock"" gesture with the thumb, index, and middle fingers straight and the ring and little fingers bent (Images 7-8), transitioned to an open hand with all fingers straight and the thumb pointing down (Image 9), briefly bent the index finger while keeping other fingers straight (Image 11), returned to an open hand with all fingers straight and the thumb pointing up (Image 14), and finally bent the thumb while keeping the other fingers straight (Image 17)","The user performed a ""five fingers spread"" gesture with the palm outward and thumb pointing up, transitioning to a similar ""five fingers spread"" gesture with the palm inward and thumb pointing left","The user performed a pinching gesture with the thumb in contact with the index, middle, and ring fingers while the little finger remained straight, followed by an open hand gesture with all fingers straight and the palm facing outward, and finally transitioned to a straight hand gesture with all fingers close together and the palm still outward","The user performed a gesture with the right hand where all fingers were straight and the palm was oriented outward with the thumb pointing left (Images 10-11), followed by a similar gesture with the thumb pointing up and the palm oriented left (Image 25), and finally a gesture where the thumb was straight, the other fingers were bent, and the thumb made contact with all fingers while the palm was oriented outward (Image 38)",,"The user transitions from no gesture to an open hand with all fingers straight and close together, then gradually separates the ring and little fingers while keeping the others straight, followed by bending the ring and little fingers, and finally bending the middle finger as well while making thumb contact with the middle finger, before returning to no gesture","The user performed a right-hand ""open palm with fingers straight and thumb pointing up"" gesture (Images 7-9), followed by a simultaneous two-hand ""open palm with fingers straight and thumbs pointing up"" gesture (Image 8), and later a left-hand ""thumb touching index finger with other fingers straight and thumb pointing up"" gesture (Images 14-15)"
p_083,"The user performs a gesture with the right hand where all fingers are straight, the index and middle fingers are close, the middle and ring fingers are close, the ring and little fingers are apart, the thumb points left or up, and the palm faces outward, with this gesture appearing intermittently in the sequence","The user briefly performs a gesture with the right hand where all fingers are straight, the thumb points upward, the palm faces outward, and the index and middle fingers are close together while other fingers are apart, before returning to no gesture","The user performed a sequence of gestures: first, a ""thumb bent touching the ring finger with other fingers straight"" gesture, followed by a ""fully bent fingers with thumb contacting index, middle, and ring fingers"" gesture","The user transitions from an open hand with all fingers straight and apart, to a hand with fingers straight but index and middle fingers close together, and finally to a hand with the thumb bent, index and middle fingers close, and the palm orientation shifting outward","The user performs a ""thumbs-up"" gesture with the right hand, transitions to an open hand with fingers straight and slightly spread, and then performs a gesture where the thumb touches the index finger while the little finger is bent and the palm faces downward","The user performs a ""right-hand open palm with fingers straight and close together, thumb pointing upward, and palm facing outward"" gesture, transitions to a ""left-hand open palm with fingers straight and apart, thumb pointing upward, and palm facing inward,"" then shifts to a ""left-hand open palm with fingers straight and close together, thumb pointing right, and palm facing outward,"" with no gestures in the remaining frames","The user transitions from no gesture to a gesture with all fingers straight and close together except for the ring and little fingers, which are apart, with the thumb pointing upward and the palm facing outward, and finally to a gesture where the thumb is straight and in contact with the bent index finger, while the other fingers are bent and close together, with the palm still outward","The user transitions from a pinching gesture with the thumb and index finger (Image 1) to an open hand with all fingers straight and apart (Images 2-3), pauses with no gesture (Images 4-7), resumes the open hand gesture (Images 8-9), briefly bends the ring and little fingers while keeping the others straight (Image 10), performs a gesture with the thumb contacting the middle finger (Image 11), and ends with a downward-facing open hand (Image 12)"
p_084,"The user performs a sequence of gestures: a left-hand pinch with all fingers straight and thumb bent (Image 1), a left-hand ""L"" shape with the thumb and index finger in contact and other fingers bent (Image 3), a right-hand ""claw"" with all fingers bent and thumb down (Image 4), a right-hand ""OK"" gesture with the thumb and index finger in contact and other fingers bent (Image 5), a right-hand ""claw"" again (Image 6), a right-hand ""rock"" gesture with the thumb, index, and little fingers straight and others bent (Image 16), a right-hand fist with all fingers bent and thumb up (Image 17), a right-hand ""rock"" gesture again (Image 21 and 22), and a right-hand ""OK"" gesture again (Image 27)","The user performed a left-hand ""five"" gesture with fingers straight and palm inward, transitioned to a right-hand ""five"" gesture with fingers straight and palm outward, then alternated back to a left-hand ""five"" gesture with fingers straight and palm inward, and finally rotated the left-hand palm upward while maintaining the ""five"" gesture","The user transitions from a gesture with the thumb, index, and little fingers straight while the middle and ring fingers are bent, with the thumb contacting the bent fingers (Image 7), to a gesture with all fingers straight and close together, with the thumb contacting the index finger (Images 8, 10-12), and finally to a gesture with the thumb, index, ring, and little fingers straight while the middle finger is bent, with the thumb contacting the index and middle fingers (Image 13)",,"The user performed a sequence of gestures: an open hand with fingers straight and close together, transitioning to a bent thumb with straight fingers, followed by a thumb touching all fingers, then a bent thumb with straight fingers on the left hand, a closed fist with bent fingers, and finally a straight-fingered hand with varying proximities and orientations","The user performed a sequence of gestures: a ""thumb-index contact with straight fingers and inward palm orientation"" gesture transitioning to ""fully straight fingers with no thumb contact and inward palm orientation,"" followed by a ""left hand with bent thumb and straight fingers close together,"" transitioning to a ""right hand with straight fingers close together and thumb pointing up,"" then a ""left hand with bent fingers and thumb contact,"" followed by a ""right hand with straight fingers and thumb contact,"" and finally a ""right hand with bent thumb and straight fingers close together.""","The user transitions from no gesture to a ""thumb down with bent fingers"" gesture, followed by a ""thumb up with various bent fingers"" gesture, and concludes with a ""thumb up with straight index and middle fingers close together"" gesture before returning to no gesture","The user transitions through a sequence of gestures: starting with no gesture, then forming a pinching motion with the thumb and index finger while other fingers are bent, followed by a closed fist with bent fingers, then a sequence of bent fingers with varying proximities and thumb contact, transitioning to an open hand with straight fingers and close proximity, and finally ending with no gesture"
p_085,"The user transitions from no gesture to a pinching gesture with the thumb and bent fingers (excluding the little finger), then to a pointing gesture with a straight thumb and index finger while other fingers are bent, followed by a bent thumb and fingers gesture with the little finger straight, and finally returns to no gesture","The user transitions through a sequence of gestures: starting with a pinching gesture with the thumb in contact with the index, middle, and ring fingers (Image 1), followed by no gesture (Images 2-4), an open hand with all fingers straight and spread apart (Image 5), a closed fist with the thumb straight and fingers bent (Images 7, 9-10), and finally returns to an open hand with fingers straight and close together (Images 11, 13)","The user performs a ""pinched fingers"" gesture with the thumb and index finger in Image 1, transitions to an open hand gesture with all fingers straight and the palm outward in Images 3 and 4, then moves to a ""claw-like"" gesture with bent thumb, ring, and little fingers in Images 6 and 7, and finally returns to a ""pinched fingers"" gesture in Image 10","The user performs a straight-fingered hand pose with the thumb pointing down (Image 1), transitions to a bent-thumb pose with straight fingers and outward palm orientation, with the thumb direction changing from left to up and making contact with all fingers (Images 4-6), returns to a straight-fingered pose with the thumb pointing left (Images 8-9), briefly bends the thumb again (Image 10), and concludes with a straight-fingered pose with the thumb pointing down and making contact with the index finger (Image 13)","The user performed a left-hand gesture with all fingers straight and thumb contacting most fingers, transitioned to a bent thumb with selective contact, returned to all fingers straight with full thumb contact, paused, and then performed a right-hand gesture with all fingers straight and thumb contacting some fingers","The user briefly performed a gesture with the right hand where all fingers were straight, the thumb was pointing downward, the index and middle fingers were close, and the thumb made contact with the index finger, followed by no gestures for the remainder of the sequence","The user performs a ""pinching"" gesture with the right hand in Image 1, transitions to a ""thumbs up"" gesture with the left hand in Image 4, switches to a ""flat open hand"" gesture with the right hand in Images 5-7, and ends with a ""bent thumb with straight fingers"" gesture in Image 8","The user performs a ""thumb and index finger contact with straight fingers and inward palm orientation"" gesture, transitions to a ""straight fingers with outward palm orientation"" gesture, switches to a ""left hand bent fingers with thumb contact and inward palm orientation"" gesture, returns to a ""straight fingers with outward palm orientation"" gesture, transitions to a ""straight fingers with inward palm orientation and thumb pointing left,"" and concludes with a ""thumb and index finger contact with straight fingers and inward palm orientation"" gesture"
p_086,"The user transitions from a gesture with the thumb and index finger straight while the other fingers are bent (Image 4) to a fully open hand with all fingers straight and close together (Images 5-6), then briefly bends the thumb while keeping the other fingers straight (Images 7-8), and finally returns to a fully open hand with all fingers straight and close together (Images 9-12)","The user performed a left-hand gesture with all fingers straight, close together, and the thumb pointing upward, followed by a right-hand gesture with all fingers straight, the thumb pointing upward, and varying proximities between the fingers, transitioning from close to apart for the ring and little fingers",,,"The user performed a sequence of gestures starting with both hands fully extended with fingers close together, transitioning to the right hand forming a bent-finger pose while the left hand remained extended, then returning to both hands fully extended with fingers close together, and finally ending with only the left hand extended","The user performed a ""thumbs-up"" gesture with the right hand, followed by a pinching motion between the thumb and index finger, and then returned to a ""thumbs-up"" gesture with a change in palm orientation","The user transitions from no gesture to a right-hand pose with a straight index finger, bent thumb, middle, ring, and little fingers, with the thumb contacting the middle and ring fingers, and the palm oriented inward, while the proximity of the fingers changes slightly over time, before returning to no gesture","The user performed a left-hand gesture with the thumb straight and other fingers bent inward, followed by multiple right-hand gestures with all fingers straight, varying between fingers being close together and apart"
p_087,"The user transitions through a sequence of gestures involving a fully extended hand with thumb touching multiple fingers, a pinched configuration with index and middle fingers close, a return to a fully extended hand with varying finger proximities, and a final pinched gesture with thumb touching the index finger, before no gesture is performed","The user transitions from a ""thumb and index finger pinching with other fingers bent"" gesture to a ""thumb bent with all other fingers straight and close together"" gesture","The user transitions from a straight-fingered hand with increasing finger proximity (index-middle, middle-ring, and ring-little fingers progressively closing) to a bent-fingered hand with thumb contact on various fingers, followed by a fully bent-fingered hand with thumb contact on fewer fingers","The user transitions from no gesture to a right-hand pose with all fingers straight, thumb pointing upward, and palm inward, with fingers initially spaced apart and then progressively brought closer together, followed by a brief thumb-index finger contact before returning to no gesture","The user transitions from a closed fist with thumb touching all fingers (Image 3) to an open hand with fingers straight and close together (Image 4), then alternates between a ""thumb touching bent index finger"" gesture (Image 5) and an open hand with varying finger proximities and thumb direction (Images 6-8), before ending with a ""thumb touching bent index finger"" gesture while other fingers are bent (Image 9)","The user transitions from a pinching gesture with the thumb and index finger while other fingers are extended (Image 2), to a straightened hand with fingers spread apart (Images 4-8), then to a fully bent hand with all fingers curled and in contact with the thumb (Images 11-12)","The user transitions from a closed fist with the thumb in contact with all fingers except the little finger (Image 3) to a gesture where the thumb and index finger are straight, the middle, ring, and little fingers are bent, and the thumb makes contact with all fingers (Images 4-8), before returning to no gesture (Images 9-10)","The user transitions through a sequence of gestures: starting with no gesture, then forming a closed fist with the right hand, followed by an open hand with fingers straight and close together, then bending the thumb while keeping the other fingers straight, introducing the left hand with a closed fist and thumb contact, transitioning to both hands with distinct bent and straight finger configurations, and finally ending with the right hand in a downward-facing pose with the little finger bent and thumb contacting other fingers"
p_088,"The user transitions through a sequence of gestures, starting with a ""thumb and fingers bent with little finger straight"" pose, followed by a ""fully bent fingers with thumb bent"" pose, then a ""straight index finger with other fingers bent and thumb bent"" pose, and finally a ""bent fingers with thumb straight"" pose, before returning to no gesture","The user transitions from an open hand with all fingers straight and the thumb pointing down, to a sequence of gestures involving bent fingers with varying thumb directions and finger-thumb contacts, including a closed fist, and ends with a gesture where all fingers are straight except the bent little finger, before returning to no gesture","The user transitions through a sequence of gestures, starting with a left-hand gesture where the thumb is straight and contacts the ring and little fingers while other fingers are bent, followed by a right-hand gesture with all fingers straight and the thumb contacting all fingers, then transitioning to a right-hand gesture with the thumb bent and contacting various fingers while other fingers alternate between bent and straight positions, and finally ending with a right-hand gesture where the thumb is straight and contacts all bent fingers except the little finger","The user transitions from an open hand with all fingers straight and the thumb making contact with each finger, to a hand pose with the thumb bent and the other fingers straight, followed by a fully bent hand with the thumb making contact with all fingers, and finally alternates between partially bent and straightened fingers with varying thumb contact","The user transitions from a ""pinching"" gesture with the thumb in contact with all fingers and the index finger bent (Image 2) to a ""fist"" gesture with all fingers bent and no thumb contact (Image 3), then to an ""open hand"" gesture with all fingers straight and the palm facing outward (Images 4–14), followed by a return to a ""pinching"" gesture (Image 15) and finally a ""fist"" gesture again (Image 16)","The user transitions from a ""thumb up with bent fingers"" gesture (Image 2) to an ""open hand with all fingers straight and close together"" gesture (Images 3-6), alternates between left and right hands performing the same ""open hand"" gesture (Images 7-10), briefly bends the left thumb while keeping other fingers straight (Image 11), returns to no gesture (Image 12), performs a ""straight fingers with thumb up"" gesture (Images 13-14), transitions to a ""thumb touching bent fingers"" gesture (Image 15), and finally returns to no gesture (Images 16-17)","The user transitions from a ""thumb bent with contact to ring and little fingers"" gesture to a ""thumb straight with contact to middle, ring, and little fingers,"" maintaining a bent middle, ring, and little finger posture with an outward palm orientation, and finally ends with a ""thumb straight with contact to middle finger only"" gesture before returning to a resting position","The user transitions from a ""rock"" gesture (thumb and middle finger straight, other fingers bent) to an open hand with fingers gradually closing together, followed by a gesture where the thumb makes contact with all fingers except the little finger, and finally maintains this gesture with slight adjustments"
p_089,,,"The user performs a gesture with the right hand characterized by a bent thumb and straight index, middle, ring, and little fingers, with the fingers close to each other, the thumb pointing upward, and the palm orientation transitioning from left to outward",,"The user performed a sequence of gestures: a ""pinching"" gesture with the right hand (thumb in contact with index and middle fingers, other fingers straight), followed by a ""thumb bent with straight fingers"" gesture on the right hand, transitioning to a ""thumb bent with straight fingers"" gesture on both hands, then a ""thumb bent with straight fingers"" gesture on the right hand while the left hand performed a ""thumb bent with straight fingers"" gesture, followed by a ""thumb straight with fingers straight"" gesture on the right hand, and finally a ""thumb straight with fingers straight"" gesture on the left hand","The user performed a sequence of gestures: a ""pinching"" gesture with the left hand (thumb in contact with all bent fingers except the straight little finger) in Image 7, transitioning to both hands open with all fingers straight and apart in Images 8-21, followed by a ""claw-like"" gesture with the left hand (bent index, middle, and ring fingers, straight thumb and little finger) in Images 22 and 24, and finally a ""closed pinching"" gesture with the left hand (thumb in contact with all bent fingers) in Image 25","The user performed a sequence of gestures starting with the right hand in an open palm pose with all fingers straight and the thumb pointing upward, transitioning to the left hand in a similar open palm pose with all fingers straight and the thumb pointing upward, followed by alternating between the left and right hands bending the thumb while keeping the other fingers straight, and ending with no gestures","The user performs a sequence of gestures: a left-hand ""OK"" gesture with the little finger extended (Image 1), a right-hand open palm gesture with fingers straight and close together except for the little finger (Images 3-4), a left-hand open palm gesture with fingers straight and close together except for the little finger (Image 5), a right-hand ""thumbs down"" gesture with the thumb bent and other fingers straight (Image 13), a right-hand open palm gesture with fingers straight and close together except for the little finger (Images 19, 22, 27), and a left-hand open palm gesture with fingers straight and close together except for the little finger (Image 40)"
p_090,"The user performed a sequence of gestures, starting with no gesture, transitioning to a ""thumb up with bent fingers"" gesture, followed by a ""thumb up with all fingers bent,"" then a ""thumb up with index straight and other fingers bent,"" and finally a ""thumb left with index and middle bent while other fingers are straight.""","The user performed a sequence of gestures including an open hand with fingers straight and close together, transitioning to a closed fist, followed by a thumbs-up gesture, a left-hand bent-finger pose, a right-hand bent-finger pose, and ending with a straight-finger inward-facing hand","The user performed a sequence of gestures including a thumbs-up gesture, a peace sign gesture, a straightened hand with fingers close together, and a straightened hand with fingers apart, followed by a resting position","The user performed a sequence of gestures, including a ""peace"" or ""V"" sign transitioning to a fully open hand, followed by a closed fist, a ""rock"" gesture with bent ring and little fingers, and a ""thumbs up"" gesture, interspersed with moments of no gesture","The user performs a left-hand gesture with all fingers straight and close together, transitioning to a right-hand gesture with all fingers straight and close together, followed by a right-hand gesture with bent fingers except for the thumb","The user transitions from no gestures to a left-hand ""two-finger point"" gesture (thumb and index finger straight, other fingers bent, palm inward), followed by a right-hand ""open palm"" gesture (all fingers straight, palm outward, thumb direction changing from up to left), and concludes with a right-hand ""fist-like"" gesture (thumb straight, other fingers bent, palm outward)","The user performed a ""five-finger spread"" gesture with the right hand (Images 6-8), transitioned to a ""thumb bent with other fingers bent except the index straight"" gesture (Images 10-24), and finally performed a ""thumb straight with index bent and other fingers straight"" gesture (Image 27), with no gestures in the remaining frames","The user performed a sequence of gestures: a left-hand ""OK"" gesture with the thumb in contact with the index and middle fingers (Image 2), a right-hand ""thumbs-up"" gesture with the little finger bent (Image 4), a right-hand ""pinching"" gesture with the thumb in contact with the bent index finger (Image 5), a left-hand ""pointing upward"" gesture with all fingers straight and close together (Image 7), a right-hand ""pointing upward"" gesture with all fingers straight and close together (Images 8-9), and a right-hand ""pointing upward"" gesture with slight variations in thumb direction and finger proximity (Images 13-23)"
p_091,"The user performed a sequence of gestures including a ""thumbs up"" with bent middle, ring, and little fingers, transitioning to a fully extended hand with fingers apart, followed by a ""thumbs up"" with all fingers straight and close together, then a ""thumbs up"" with bent thumb and straight fingers, a ""thumbs up"" with thumb touching the index finger, a ""thumbs up"" with thumb touching both index and middle fingers, and finally a ""thumbs up"" with bent index, middle, and ring fingers","The user performed a sequence of gestures: a ""pinching"" gesture with the thumb in contact with the index and middle fingers while the other fingers were straight (Image 2), followed by a ""claw-like"" gesture with all fingers bent and the thumb in contact with all fingers (Image 6), transitioned to a ""thumbs-up"" gesture with the thumb bent and other fingers straight (Images 7-8), then a ""flat hand"" gesture with all fingers straight and close together (Images 9-10), and finally a ""fist-like"" gesture with bent fingers and the thumb in contact with all fingers (Images 21-22)","The user performs a sequence of gestures starting with an open hand with straight fingers and varying proximities, transitioning to a closed fist with all fingers bent and thumb contacting the other fingers, and then returns to a neutral resting position","The user transitions from a closed fist with the thumb in contact with all fingers and pointing upward, to an open hand with all fingers straight and the thumb pointing to the right, then briefly forms a gesture with the ring and little fingers bent and in contact with the thumb, before returning to an open hand with all fingers straight and the thumb pointing upward","The user performs a sequence of gestures: initially, a complex gesture involving both hands with distinct finger flexion and proximity patterns, transitioning to a left-hand gesture with all fingers straight and thumb bent, followed by a right-hand gesture with all fingers straight, and finally a left-hand gesture with all fingers straight and thumb bent, interspersed with periods of no gesture","The user performs a sequence of gestures involving a right-hand pinching motion with the thumb and index/middle fingers, a left-hand open palm with straight fingers, a combination of both hands with the right thumb bent and left hand straight, and repeated left-hand gestures with a bent thumb and straight fingers, interspersed with right-hand straight-finger gestures","The user performs a gesture with the left hand where the thumb is bent, the index and middle fingers are straight, and the ring and little fingers are bent, with the thumb making contact with the ring and little fingers while the palm faces outward, followed by a gesture where all fingers are bent, the thumb makes contact with all fingers, and the palm remains outward","The user performs a pinching gesture with the thumb and index finger while other fingers are extended (Image 5), transitions to an open hand with all fingers straight and apart (Images 7-9), briefly closes the fingers together (Image 10), and then returns to an open hand with fingers apart (Image 12), with no gestures in the remaining frames"
p_092,"The user briefly performed a gesture with the right hand where all fingers were bent, the thumb pointed upward, the palm faced outward, and the thumb made contact with the middle, ring, and little fingers, before returning to a neutral position",,,,"The user performs a ""pinching"" gesture with the left hand (thumb in contact with all fingers, palm inward, thumb up), followed by a ""grasping"" gesture with the right hand (thumb in contact with all fingers, palm outward, thumb up), and concludes with a ""pointing"" gesture with the left hand (thumb and index finger straight, other fingers bent, palm down, thumb down)","The user transitions from no gesture to forming a ""thumbs-up"" pose with the right hand while the left hand alternates between a ""middle finger extended"" pose and a ""thumbs-up"" pose, before returning to no gesture",,"The user does not perform any gesture in the first seven images, but in the eighth image, the left hand is extended with all fingers straight, the thumb pointing upward, the palm facing outward, and the fingers close together except for a slight separation between the ring and little fingers"
p_093,"The user transitions from no gesture to extending all fingers of the right hand with the thumb pointing upward and the palm inward, followed by extending all fingers of the left hand with a bent thumb pointing upward and the palm inward, and then returns to no gesture","The user performs a sequence where the left hand transitions from no gesture to a closed fist with all fingers bent and in contact with the thumb, briefly straightens the thumb while maintaining the other fingers bent and in contact, and then returns to the closed fist before ending with no gesture","The user performed a right-hand gesture with all fingers straight, thumb pointing up, fingers close together except for the little finger, and palm facing outward, followed by a left-hand gesture with all fingers straight, thumb pointing up, index and middle fingers in contact with the thumb, and palm oriented to the right",,"The user performed a sequence of gestures including an open hand with fingers spread, a thumbs-up gesture, a closed fist, a straight hand with fingers together, and a hand with the little finger bent, interspersed with moments of no gesture","The user performs a sequence of gestures including a right-hand open palm with fingers straight and close together, transitioning to a left-hand open palm with fingers straight and close together, followed by both hands open with fingers straight and spread apart, then a right-hand open palm with fingers straight and spread apart, transitioning to a left-hand open palm with fingers straight and spread apart, followed by a right-hand inward-facing fist with bent fingers, and finally a right-hand inward-facing fist with bent fingers close together","The user transitions from an open hand with all fingers straight and close together, thumb pointing upward, and palm facing outward, to a gesture where the thumb bends while the other fingers remain straight and close together, maintaining the same thumb direction and palm orientation","The user transitions from a gesture where the right hand's fingers are straight with the thumb contacting the ring and little fingers, to a gesture where all fingers remain straight but the thumb no longer contacts any fingers, maintaining an upward thumb direction and inward palm orientation throughout"
p_094,"The user performed a sequence of gestures involving a ""thumbs up"" gesture, a ""fist"" gesture, a ""peace sign"" gesture, and a ""closed hand with thumb contact"" gesture, with transitions between these poses and some frames showing no gesture","The user transitions through a sequence of gestures, starting with a closed fist, then moving to a ""thumbs up"" with bent fingers, followed by a ""rock on"" gesture with the thumb and index finger straight and other fingers bent, transitioning to a fully open hand with straight fingers, and finally returning to a neutral resting position","The user transitions from a closed fist with the thumb pointing upward to an open hand with all fingers straight and close together, maintaining the thumb pointing upward and the palm facing inward, before returning to a resting position","The user performs a gesture with the right hand where all fingers are straight and close together, with the thumb pointing upward and the palm oriented inward, followed by a slight adjustment where the little finger moves apart from the others","The user transitions from an open hand with all fingers straight and apart, palm outward, and thumb pointing up, to a similar pose with the little finger bent and the ring and little fingers closer together, before returning to no gesture","The user transitions from a fully bent hand with thumb making contact with some fingers, to a partially bent hand with the thumb straight and pointing upward, then to a fully straight hand with fingers apart and thumb pointing left, and finally back to a partially bent hand with the thumb straight and pointing upward","The user transitions from no gesture to a right-hand pose with a bent thumb and straight fingers pointing upward, followed by a left-hand pose with straight fingers and thumb in contact with all fingers, and alternates between these gestures before returning to no gesture","The user performs a gesture with the right hand where the thumb is bent and contacts the little finger, while the other fingers remain straight and close together, with the palm orientation transitioning from left-facing to inward-facing, before returning to a neutral position"
p_095,"The user performed a sequence of gestures involving both hands, including a left-hand fist, a right-hand open palm with fingers straight, a left-hand ""OK"" gesture, a right-hand ""thumbs up,"" and various combinations of bent and straight fingers, with transitions between gestures and moments of no gesture","The user performed a sequence of gestures involving a pinching motion with the right hand, a straightened left hand with thumb bent, and a transition to both hands straightened, followed by a gradual bending of the right hand's ring and little fingers, before returning to a resting position","The user transitions through a sequence of gestures, starting with a left-hand ""OK"" gesture, followed by both hands forming open palms with straight fingers, then the right hand forming a ""claw"" shape while the left hand maintains straight fingers with thumb-to-finger contact, and finally ending with the right hand in an open palm position before no gestures are performed","The user performs a sequence of gestures: first, a pinching motion with the thumb making contact with the index, middle, and ring fingers while the palm faces inward; then transitions to an open hand with all fingers straight and the thumb pointing upward; and finally, a gesture with the ring finger bent while the other fingers remain straight and the thumb points downward","The user performed a sequence of gestures involving both hands, including straight fingers with thumb contact, bent fingers with thumb contact, alternating straight and bent fingers, and distinct hand orientations, with notable transitions between open and closed hand poses","The user transitions through a sequence of gestures, including an open hand with fingers straight and apart, a closed hand with fingers bent and touching the thumb, a ""thumbs up"" gesture, a ""pinching"" gesture with thumb and index finger in contact, and a final gesture with both hands bent into a claw-like shape with fingers apart","The user initially performs a ""five fingers straight and close together"" gesture with the right hand, transitions to a ""five fingers straight and slightly spread apart"" gesture, then switches to a left-hand gesture with the middle and ring fingers bent while the thumb, index, and little fingers remain straight, and finally performs a right-hand gesture with the ring and little fingers bent while the thumb, index, and middle fingers remain straight","The user alternates between a fully extended hand with fingers spread apart, a right-hand gesture with bent index, middle, and ring fingers while the thumb and little finger remain straight, a right-hand gesture with all fingers bent except the little finger, and a right-hand gesture with a bent little finger while the other fingers remain straight"
p_096,"The user performed a ""thumbs-up"" gesture with the right hand, followed by a ""rock-on"" gesture characterized by a bent thumb, middle, ring, and little fingers, with the index finger straight and the thumb making contact with the middle and ring fingers","The user performed a sequence of gestures including a ""pinching"" motion with the thumb in contact with multiple fingers and the palm outward, transitioning to a fully extended hand with fingers close together, followed by a bent-finger gesture with the thumb straight and palm facing downward, repeated with slight variations in finger proximity and thumb direction","The user performs a gesture with all fingers straight and the thumb in contact with the index and middle fingers, followed by a gesture with the thumb straight and the other fingers bent, and finally a gesture with the thumb, index, and middle fingers straight while the ring and little fingers are bent",,"The user performs a single gesture where the right hand has all fingers straight, close together, with the thumb pointing upward and the palm oriented outward, before returning to a resting position","The user performs no gesture throughout most of the sequence, except in frames 20 and 21, where the right hand is extended with all fingers straight, the thumb pointing downward, the palm facing outward, and the thumb making contact with the index and middle fingers","The user performed a left-hand gesture with the thumb and index finger straight while the other fingers were bent, followed by a right-hand gesture transitioning from a bent thumb with straight fingers to a straight thumb with all fingers close together, and finally a right-hand gesture with a bent thumb and middle finger while the index, ring, and little fingers remained straight","The user alternates between a closed fist with the thumb in contact with all fingers and the palm facing inward, and an open hand with all fingers straight, close together, and the palm facing outward"
p_097,"The user transitions from a left-hand gesture with all fingers bent and the thumb making contact with the index and middle fingers, to a right-hand gesture with the thumb straight and index finger bent, followed by a sequence of right-hand gestures where the thumb remains straight, the index finger alternates between bent and straight, and the other fingers vary in flexion and proximity","The user transitions between a closed fist gesture, a gesture with the left thumb straight and in contact with bent fingers, and a gesture with both hands where the left hand maintains the thumb-straight pose while the right hand alternates between straight and bent finger configurations","The user transitions from a ""thumbs-up"" gesture with bent middle, ring, and little fingers, to a gesture where the thumb makes contact with the middle, ring, and little fingers, and finally to a gesture where the thumb only contacts the ring and little fingers, with all other fingers bent","The user initially performs a gesture with all fingers straight and close together, palm facing down and thumb pointing left, transitions to a resting position, and then performs a similar gesture with all fingers straight and close together, palm facing outward, and thumb pointing up","The user transitions from a gesture with all fingers straight and close together (except the little finger slightly apart) and the thumb pointing upward, to briefly bending the index finger while maintaining the other fingers straight, before returning to the initial gesture","The user performed a pinching gesture with the right hand (thumb in contact with bent index, middle, and ring fingers, little finger non-contact) in Image 4, followed by a gesture with the right hand where the thumb was bent and the other fingers were straight and close together, with the palm facing outward, in Images 11-13","The user transitions from no gesture to a right-hand pose with a straight index finger, bent middle, ring, and little fingers, and a bent thumb making contact with the middle and ring fingers, with the palm oriented inward and thumb direction shifting from up to left, before returning to no gesture","The user transitions from no gesture to extending the thumb and index finger while bending the other fingers with the thumb pointing upward and the palm outward, then makes contact between the thumb and middle finger, followed by contact between the thumb, middle, and ring fingers, and finally bends the thumb while keeping the index finger straight and the other fingers bent, with the thumb pointing upward or to the right and the palm outward, before returning to no gesture"
p_098,"The user transitions through a sequence of gestures involving a ""thumbs-up"" with bent fingers, a ""pinching"" motion with thumb and index finger contact, and various configurations of bent and straight fingers, before returning to a resting position","The user transitions through a sequence of gestures, starting with no gesture, then forming a left-hand ""OK"" sign, followed by a right-hand ""OK"" sign, transitioning to a right-hand ""rock on"" gesture, then a right-hand ""open palm,"" and finally a right-hand ""fist.""","The user transitions from no gesture to a ""pinching"" gesture with the thumb and multiple fingers in contact while the middle finger is bent (Image 4), then to a ""claw-like"" pose with all fingers bent and the thumb in contact with other fingers (Images 5-10), followed by a ""thumbs-up"" gesture with the thumb straight and fingers bent (Images 11-16)",,"The user performed a sequence of gestures involving a ""rock"" gesture with the right hand, transitioning to a ""thumbs up"" gesture with both hands, followed by a ""thumbs up"" gesture with the left hand, and ending with a ""five"" gesture with the left hand","The user transitions from a left-hand gesture with a straight thumb, index, and middle fingers, and bent ring and little fingers, with the thumb contacting the ring finger, to a right-hand gesture with a bent thumb, straight index and middle fingers, and bent ring and little fingers, with the thumb contacting the ring and little fingers, followed by a sequence of right-hand gestures where the thumb remains straight, the index finger transitions from straight to bent, and the middle, ring, and little fingers progressively bend, with varying proximities and thumb contact patterns","The user transitions from a left-hand thumbs-up gesture (Image 1) to a right-hand ""OK"" gesture with the thumb and index finger touching while other fingers are bent (Image 3), followed by a right-hand open palm with all fingers straight and close together (Images 4-9), and finally a right-hand closed fist (Images 10-11)","The user performed a sequence of gestures including a left-hand ""OK"" gesture transitioning to a ""thumbs-up"" gesture, a right-hand ""open palm"" gesture transitioning to a ""fist,"" a left-hand ""ring finger bent"" gesture, and a final left-hand ""open palm"" gesture, with resting positions in between"
