id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_051,"The user transitions from a relaxed hand pose to a gradual upward curling of the fingers, forming a loose fist, followed by a return to a relaxed hand pose","The user performs a sequence of gestures involving a right hand with fingers extended and flexed in various configurations, including a pinching motion, a partially closed hand, and a fully extended hand, interspersed with moments of no gesture","The user performs a pinching gesture with the right hand in Image 5, transitions to a loose fist gesture in Images 7-9, shifts to a pointing gesture in Images 11-14, and does not perform any gesture in the remaining frames","The user performs a pinching gesture with the right hand, transitions into a pointing gesture, and then raises the hand with fingers extended upward","The user performs no gesture initially, then transitions to a right-hand gesture with fingers extended and slightly curved, moving downward and inward, followed by a resting phase, then a right-hand gesture with fingers flexed and moving upward, and finally a right-hand gesture with fingers extended and slightly curved, moving upward and outward, before returning to no gesture","The user performed a sequence of gestures, starting with a pinching motion transitioning into a pointing gesture, followed by a series of open-hand movements with varying finger spreads, and concluding with a relaxed hand posture","The user transitions from no gesture to a right-hand pose with fingers extended and slightly curved, gradually moving into a closed fist-like gesture, and then back to no gesture","The user performs a sequence of gestures starting with a gradual downward curling of the fingers into a fist-like pose, followed by a transition to an open hand with fingers slightly spread, and then returns to a resting position"
p_052,"The user performs a sequence of gestures involving a left-hand open palm with fingers slightly bent, transitions to a right-hand open palm with fingers extended, then alternates between left-hand open palm with varying finger positions and a relaxed hand pose","The user performs a ""thumbs up"" gesture with the left hand, transitions to a ""pointing"" gesture with the left hand, then switches to the right hand performing a ""pinching"" gesture, followed by a ""fist"" gesture, and finally returns to a ""thumbs up"" gesture with the left hand","The user transitions from no gesture to a gradual closing of the fingers into a fist-like pose, with the hand slightly tilting downward, and then returns to no gesture","The user initially performs a gesture with the left hand resembling a flat hand with fingers extended and slightly curved, followed by a sequence of gestures involving both hands, where the left hand transitions through various poses with fingers flexing and extending, and the right hand maintains a consistent pose with fingers slightly curled and oriented downward","The user performs a left-hand open palm gesture, transitions to a right-hand open palm gesture with fingers spread, moves to a right-hand closed fist gesture, and finally transitions to a right-hand pointing gesture with the index finger extended","The user performs a left-hand gesture resembling a relaxed open hand in Image 1, transitions to no visible gestures in Images 2-5, then performs a left-hand gesture with fingers slightly curled inward in Image 6, transitions to a right-hand gesture with fingers extended and slightly spread in Images 7-8, returns to no visible gestures in Images 9-16, and finally performs a left-hand gesture with fingers curled inward in Image 17 before ending with no visible gestures in Image 18","The user performs a ""thumbs up"" gesture with the left hand, transitions to a ""pointing"" gesture with the right hand, and concludes with a ""thumbs up"" gesture with the right hand","The user performs no gesture initially, then raises the left hand with fingers extended and slightly curved, transitions to the right hand with fingers extended and slightly bent, switches back to the left hand with fingers extended and curved, and finally lowers the left hand"
p_053,"The user performs a pinching gesture with the right hand, transitions to a left-hand pinching gesture, and concludes with a right-hand pinching gesture, interspersed with moments of no gesture","The user performs a left-hand gesture resembling a ""pinching"" motion in frames 9–14, transitions to a left-hand gesture with a ""pointing"" or ""pinched extended"" configuration in frames 16–22, and does not perform any gestures in the remaining frames","The user performed a sequence of gestures, starting with a left-hand open palm with fingers slightly bent, transitioning to a right-hand open palm with fingers spread, followed by a right-hand closed fist, and ending with a right-hand pointing gesture","The user performs a left-hand pinching gesture in frames 6–8, a right-hand pinching gesture in frame 15, and a left-hand pinching gesture in frame 16, with no gestures in the remaining frames",The user performs no discernible hand gestures in the sequence,"The user performs no gestures initially, then makes a ""pinching"" gesture with the left hand, transitions to a ""pointing"" gesture with the left hand, combines it with a ""fist"" gesture on the right hand, transitions to a ""spread fingers"" gesture on both hands, and finally ends with a ""relaxed open hand"" gesture on the right hand","The user performs a pinching gesture with the right hand, transitions to a pointing gesture with the left hand, and concludes with a pinching gesture with the right hand","The user transitions from no gesture to a sequence of gestures involving both hands, including a right-hand gesture characterized by extended fingers and a slightly curled thumb, followed by a left-hand gesture with extended fingers and a slightly bent thumb, and then returns to no gesture"
p_054,"The user performs a gesture characterized by a gradual transition from a relaxed hand to a pose with extended fingers and a slightly bent thumb, followed by a return to a relaxed hand","The user transitions from a neutral hand pose to a gesture characterized by a gradual extension and separation of the fingers, followed by a progressive curling of the fingers into a fist-like shape, and then returns to a neutral position","The user briefly performs a pinching gesture with the right hand, characterized by the thumb and index finger moving closer together while the other fingers remain slightly curled, before returning to no gesture","The user performed a left-hand gesture resembling a closed fist in Image 4, followed by a right-hand gesture resembling a pointing motion in Images 9-23, with the index finger extended and other fingers curled, transitioning to a relaxed hand posture in Image 23","The user performs a left-hand gesture resembling a pointing motion in Image 7, transitions to a right-hand gesture with fingers extended and gradually curling inward from Images 8 to 12, performs no gestures in Images 13 to 18, then transitions to a right-hand gesture with fingers slightly bent and relaxed from Images 19 to 21, and finally performs a right-hand gesture with fingers slightly extended and relaxed in Images 26 to 27",,"The user performed a left-hand gesture resembling a pointing motion in Image 5, followed by a right-hand gesture transitioning from a closed fist to an open hand with extended fingers from Images 6 to 13, and no gestures were performed in the remaining frames","The user performs no gesture initially, then transitions to a right-hand gesture resembling a ""pointing"" or ""extended index finger"" pose, followed by a two-handed gesture with both hands showing a ""claw-like"" pose with flexed fingers, and finally returns to no gesture"
p_055,"The user performs a sequence of gestures: a gradual upward movement of the left hand with fingers slightly bent, transitioning into a downward movement with fingers extended, followed by a resting phase, and then a new gesture involving a left-hand upward motion with fingers flexed and spread, ending with a downward motion with fingers extended","The user performs a sequence of gestures: first, a right-hand gesture with fingers extended and slightly curved, transitioning to a left-hand gesture with fingers extended and slightly bent, followed by a right-hand gesture with fingers extended and curved downward","The user performs a brief open hand gesture with fingers slightly bent (Image 3), transitions to a sequence of pinching or gripping gestures with varying finger flexion and thumb opposition (Images 9–14), and concludes with a relaxed open hand gesture with fingers slightly curled (Image 17)","The user performs a pinching gesture with the right hand, followed by a pinching gesture with the left hand, transitions to a pointing gesture with the right hand, then a grasping gesture with the right hand, and finally a closing fist gesture with the right hand","The user initially performed no gesture, then transitioned to a right-hand gesture with fingers extended and gradually curling inward, followed by a hand movement upward with fingers progressively straightening, and finally returned to no gesture","The user performs a gesture with fingers slightly bent and relaxed in Image 1, transitions to a pointing-like gesture with the index finger extended and other fingers curled in Images 3-6, and concludes with a gesture resembling a ""pinching"" or ""grasping"" motion in Image 10","The user performs a ""thumbs up"" gesture in Image 3, transitions into a ""pointing"" gesture with the index finger extended in Images 6 through 15, and then transitions into a ""claw-like"" hand pose with fingers curled and spread in Image 16","The user performs a sequence of gestures including a closed fist transitioning to a pointing gesture, followed by a pinching motion, a flat hand with fingers spread, and finally a waving motion"
p_056,"The user performs a left-hand gesture resembling a pointing or extended index finger in Image 3, transitions to a right-hand gesture with a slightly curved hand and fingers in Images 4 and 5, switches to a left-hand gesture with a similar curved hand and fingers in Image 7, and finally performs a right-hand gesture resembling a pointing or extended index finger in Image 9","The user performs a pinching gesture with the right hand in frames 7-10, transitions to a pointing gesture in frame 16, and then performs a grasping gesture in frames 23-24","The user briefly performs a gesture with the right hand where the fingers are slightly curled inward, with a gradual downward movement of the hand, before returning to no gesture","The user briefly performs a gesture resembling a ""pinching"" motion with the right hand, characterized by the thumb and index finger moving closer together while other fingers are slightly curled, before returning to no gesture",,"The user performed a left-hand gesture characterized by a gradual curling of the fingers into a fist-like pose, followed by a right-hand gesture with fingers slightly bent and pointing downward, before returning to no gesture","The user performs a ""pinching"" gesture with the right hand, transitioning into a ""pointing"" gesture with the right hand, followed by a ""grasping"" gesture with the left hand","The user briefly forms a relaxed right-hand pose with slightly curled fingers in the first frame, followed by a left-hand pose resembling a closed fist with extended thumb in the seventh frame, with no gestures performed in the other frames"
p_057,"The user transitions from a neutral hand pose to a sequence of gestures involving the right hand moving from an open position with extended fingers to a gradual curling of the fingers into a loose fist, while the left hand remains relatively static in an open position with minor adjustments in finger orientation","The user performs a sequence of gestures involving a left-hand pose with fingers extended and slightly curled, transitioning through subtle variations in finger positioning and orientation, followed by a brief absence of gestures, and concluding with both hands showing distinct poses with extended fingers and slight curling","The user performs a sequence of gestures involving the left hand transitioning from a relaxed pose to a slightly curled finger position and back, while the right hand transitions from a relaxed pose to a pinching or gripping motion and back","The user transitions through a sequence of gestures: starting with both hands in a relaxed pose, then forming a left-hand fist-like gesture, followed by a right-hand pointing gesture, and ending with a right-hand relaxed pose while the left hand remains in a slightly curved position","The user transitions from a neutral hand pose to a sequence of gestures involving the right hand moving from a partially open position with fingers slightly bent to a progressively more closed position with fingers curling inward, while the left hand remains relatively stable with minor adjustments in finger positions","The user transitions from a neutral hand pose to a sequence of gestures involving the right hand forming a downward-pointing pose with fingers slightly curled, then moving to a more extended and spread-out configuration, while the left hand remains relatively stable with minor adjustments in finger positions, and the sequence ends with both hands returning to a neutral resting pose","The user performs a sequence of gestures, starting with both hands in a relaxed pose, transitioning to a left-hand gesture with fingers slightly bent and spread while the right hand remains relaxed, followed by a right-hand gesture with fingers extended and slightly curved while the left hand maintains a similar pose, and ending with both hands in a relaxed position","The user transitions from a neutral hand pose to a sequence of gestures, including a right-hand open palm with fingers slightly spread, a gradual curling of the fingers into a loose fist, and finally a closed fist with the thumb outside"
p_058,"The user briefly performs a gesture with the right hand characterized by extended fingers and a slightly curved orientation, transitioning into a more relaxed pose with fingers slightly bent, before returning to no gesture","The user performs a left-hand ""thumbs up"" gesture in Image 3, transitions to a right-hand ""pointing"" gesture with an extended index finger in Images 5-8, and concludes with a right-hand ""open palm"" gesture in Image 11","The user performs a gradual closing of the right hand into a fist-like gesture, starting with extended fingers and progressively curling them inward, followed by no gesture","The user performs a gradual transition into a ""fingers spread apart"" gesture with the right hand, maintaining the pose with slight adjustments before returning to no gesture","The user initially performs a right-hand gesture with fingers extended and slightly curled, transitioning into a two-handed gesture with both hands showing extended fingers and a slight inward curl, followed by a dynamic right-hand gesture with fingers flexing and curling inward, and finally returns to no gesture","The user performs a right-hand gesture resembling a ""thumbs up"" in Images 3 and 4, transitions to both hands forming a ""relaxed open hand"" gesture in Images 5 and 6, shifts to a left-hand ""pointing"" gesture in Images 7 and 8, and performs no gestures in Images 1, 2, 9, and 10","The user transitions from a relaxed hand pose to a gradual closing of the fingers into a fist-like gesture, followed by a return to a relaxed hand pose","The user performs a sequence of gestures including a two-handed open palm gesture with fingers spread, transitioning to a two-handed closed fist gesture, followed by a left-hand open palm gesture with fingers slightly bent, and finally a right-hand open palm gesture with fingers slightly curled"
p_059,"The user performs a thumbs-up gesture in Image 4, transitions to a pointing gesture with the index finger extended in Images 7 through 15, and then relaxes the hand in Image 16 before no gestures are performed in the remaining frames","The user transitions from a resting position to a gesture where the fingers are extended and slightly spread, with the hand gradually moving upward and tilting backward, followed by a return to a resting position","The user performs a gradual transition into a hand pose with fingers slightly bent and the hand oriented downward, followed by a return to no gesture","The user performs a gesture where the right hand transitions from an open hand with extended fingers to a gradual curling of the fingers into a loose fist-like pose, followed by a return to a resting position","The user performs a gradual transition from a slightly open hand with extended fingers to a more relaxed hand with partially bent fingers, followed by no gesture",The user performs a gradual transition from a right-hand open palm with fingers spread to a closed fist,"The user performs a gesture resembling a ""pinching"" motion with the right hand, transitioning into a ""pointing"" or ""pressing"" motion, followed by a ""grasping"" or ""clenching"" motion, and then returns to a resting position","The user briefly performs a gesture resembling a partially open hand with slightly bent fingers and a relaxed thumb, followed by a transition to a more closed hand with fingers curling inward, before returning to no gesture"
p_060,"The user performs a sequence of gestures involving a gradual transition from a relaxed hand with fingers slightly bent to a more extended and spread-out hand posture, followed by a series of dynamic finger movements, including flexion and extension, and concludes with a return to a relaxed hand state","The user performs a sequence of gestures: a left-hand open palm with fingers slightly bent, a right-hand open palm with fingers extended, a left-hand gradual transition from a closed fist to an open palm with fingers extended, a left-hand pointing gesture with the index finger extended, and a left-hand open palm with fingers slightly bent, followed by no gestures","The user performs a sequence of gestures: a brief open hand with fingers slightly spread, followed by a closed fist transitioning into a partially open hand with fingers slightly curled, then a two-handed gesture with the left hand open and the right hand slightly cupped, and finally returning to an open hand with fingers slightly spread","The user performs a sequence of gestures, starting with a flat hand with fingers slightly bent, transitioning to a closed fist, then to a partially open hand with fingers extended and spread, and finally returning to a relaxed hand position","The user performed a sequence of gestures including a left-hand open palm with fingers slightly bent, transitioning to a right-hand open palm with fingers extended, followed by a left-hand open palm with fingers spread, a right-hand open palm with fingers slightly bent, and concluding with a left-hand open palm with fingers extended","The user performs a sequence of gestures starting with no gesture, transitioning to a left-hand open palm with fingers slightly bent, followed by a gradual curling of the left-hand fingers into a fist, then transitioning to a right-hand open palm with fingers slightly bent, and ending with no gesture","The user performs a gradual upward curling of the fingers into a fist with the left hand, followed by a resting phase, then a right-hand pose with slightly bent fingers pointing downward, and finally a left-hand pose with fingers slightly bent and pointing upward","The user transitions from a two-handed neutral pose to a right-hand open gesture with fingers slightly spread, followed by a left-hand upward movement with fingers extended and slightly curved, maintaining this gesture with minor adjustments over several frames"
p_061,"The user briefly performed two distinct hand gestures: an open hand with fingers slightly curled in Image 1, followed by a partially closed hand with fingers bent inward in Image 3, with no gestures in the remaining frames","The user performs a gesture characterized by a gradual curling of the fingers into a loose fist-like pose with the hand slightly tilted, followed by a return to a neutral state","The user performs a gradual closing motion of the right hand, transitioning from an open hand to a loose fist, and then returns to no gesture","The user performs a sequence of gestures involving a right-hand open relaxed pose transitioning to a closed or semi-closed hand, followed by intermittent frames with no hand visible, and later gestures involving both hands in open and slightly curved poses with fingers extended","The user performs a sequence of gestures: a pinching motion with the right hand, transitioning into a pointing gesture, followed by a gradual upward extension of the fingers, and finally a closing motion resembling a fist before returning to a resting position","The user performs a sequence of gestures, starting with no gesture, transitioning to a right-hand open palm with fingers spread, followed by a gradual curling of fingers into a fist, then transitioning to a left-hand open palm with fingers spread, and finally ending with a right-hand open palm with fingers spread","The user performs a sequence of gestures including a closed fist, a pointing gesture, a pinching motion, and a relaxed open hand, with transitions between these gestures involving finger flexion and extension, and varying hand orientations","The user performs a sequence of gestures starting with a right-hand open palm with fingers spread, transitioning into a gradual closing motion resembling a fist, followed by a return to an open palm with fingers spread, and finally resting with no gesture"
p_062,"The user performs a pinching gesture with the right hand in Image 2, transitions to a pointing gesture in Images 6-13, and concludes with a closed fist gesture in Image 15","The user performs no gesture initially, then briefly forms a flat hand with fingers extended and slightly spread, transitions to a hand with fingers curled inward resembling a loose fist, and finally transitions to a fully closed fist before returning to no gesture","The user performs a pinching gesture with the right hand in Image 2, transitions to a pointing gesture in Images 4 and 5, and then performs a gradual upward extension of the fingers in Images 10 through 14","The user performs a pinching gesture with the right hand in Image 3, a pointing gesture with the right hand in Image 8, and a grasping or closing motion with the right hand in Images 12 and 13","The user transitions from no gestures to a left-hand open palm gesture with fingers gradually curling into a fist, followed by a right-hand open palm gesture, and finally a left-hand open palm gesture with fingers slightly curled, before returning to no gestures","The user performs a sequence of gestures including a two-handed open palm gesture transitioning into a left-hand downward pointing motion, followed by a right-hand upward pointing motion, and concludes with a right-hand open palm gesture","The user performs a pinching gesture with the right hand in Image 3, transitions to a relaxed open hand in Image 6, and then forms a loose fist-like gesture in Image 9","The user performs a pinching gesture with the right hand in the middle of the sequence, followed by a gradual transition into a pointing gesture, and finally ends with a closed fist"
p_063,"The user performs a sequence of gestures, starting with a pinching motion transitioning into a closed fist, followed by a pointing gesture, and ending with a relaxed open hand","The user transitions from a hand pose with fingers extended and slightly spread to a sequence of gradual finger curling and hand closing, culminating in a fully closed fist","The user performs a pinching gesture with the right hand in Image 2, transitions to a pointing gesture in Images 4-7, and does not perform any gesture in the other frames","The user transitions from a closed hand to an open hand with extended fingers, followed by a gradual return to a relaxed open hand position","The user performs a single gesture where the left hand transitions into a closed fist with fingers curled inward in Image 6, followed by a second gesture in Image 11 where the left hand forms an open hand with fingers extended and slightly spread","The user performs a sequence of gestures: a right-hand open palm transitioning to a left-hand open palm, followed by alternating right and left-hand open palms, then a right-hand pinching motion that transitions into a gradual right-hand fist","The user transitions from a right-hand open pose with fingers spread to a gradual curling of the fingers into a loose fist-like shape, followed by a return to a resting position","The user performs a sequence of gestures involving a left-hand open palm with fingers slightly bent, transitioning to a right-hand open palm with fingers extended and gradually curling inward, followed by a left-hand open palm with fingers extended, and finally alternating between left and right open palms with fingers slightly bent"
p_064,"The user performs a gradual upward curling motion of the fingers on the right hand, transitioning into a relaxed left-hand pose with slightly bent fingers, and then no gesture is performed","The user briefly performs a gesture with the right hand where the fingers are slightly curled inward, resembling a loose fist, before returning to no gesture","The user briefly performs a gesture with the right hand where the fingers are slightly curled inward, resembling a loose fist, before returning to no gesture","The user briefly performs a gesture with the right hand where the fingers transition from a slightly open position to a more extended and spread-out pose, then returns to no gesture","The user performs a left-hand gesture resembling a closed fist in Image 2, transitions to a right-hand gesture resembling a pointing motion with the index finger extended and other fingers curled in Images 3-9, and does not perform any gesture in Images 1, 10, and 11","The user transitions from a hand pose with extended fingers and a slightly curved orientation to a gradual closing of the fingers into a loose fist-like shape, followed by a return to a neutral or resting position","The user performs a gesture where the right hand transitions from a partially open hand with slightly bent fingers to a more closed hand with fingers curling inward, maintaining a consistent downward orientation, before returning to no gesture",
p_065,"The user performs a left-hand gesture with fingers progressively curling inward (Images 1-3), followed by no gestures (Images 4-5), and then a right-hand gesture with fingers slightly flexed and moving downward (Images 6-10)","The user transitions from a neutral hand pose to a sequence of gestures, including a gradual upward movement with fingers slightly bent, a pinching motion with thumb and index finger, and a final gesture resembling a closed fist with fingers curled inward","The user performs a gesture with fingers slightly bent and relaxed in Image 1, transitions to no gesture in Images 2-6, then performs a gesture with fingers extended and slightly spread in Images 7-8, transitions to no gesture in Images 9-12, and finally performs a gesture with fingers curled into a loose fist in Images 13-14","The user performs a static open hand gesture in the first frame, transitions to a pinching motion with the thumb and index finger in frames 5–9, and returns to a static open hand gesture in frame 12","The user performs a sequence of gestures where both hands transition from no gesture to a pose with fingers extended and slightly curved, with the left and right hands moving symmetrically and gradually spreading apart","The user performs a sequence of gestures including a left-hand open palm transitioning to a right-hand open palm, followed by both hands forming a pinching motion, a right-hand pointing gesture, a left-hand open palm with fingers spread, a right-hand open palm with fingers curled inward, and finally a right-hand closed fist","The user performs a right-hand open relaxed pose, transitions to no gesture, then a left-hand open relaxed pose, followed by no gesture, a right-hand pointing gesture with index finger extended and other fingers curled, transitions to a right-hand pinching gesture with thumb and index finger close, and ends with a right-hand closed fist","The user performs a pinching gesture with the right hand in the first two images, followed by no gesture in the next two images, then transitions to a pointing gesture in images 5 and 7, with no gesture in between, and finally performs a grasping gesture in images 12, 13, 15, and 19, interspersed with no gesture"
p_066,"The user performs a sequence of gestures: a pinching motion with the thumb and index finger, followed by a hand opening with fingers spread, then a hand closing into a fist, and finally a pointing gesture with the index finger extended","The user performs a right-hand gesture resembling a gradual closing of the fingers into a loose fist, followed by a left-hand gesture with fingers extended and slightly curved, and finally transitions to a right-hand gesture with fingers extended and slightly curved","The user performs a static open hand gesture with fingers slightly spread, transitions to a pinching motion with the left hand, then switches to a right-hand open hand gesture with fingers slightly curled, and finally returns to a left-hand pinching motion","The user performs a gesture with a relaxed hand in Image 1, transitions to a slightly cupped hand with fingers spread in Image 2, pauses with no gesture in Images 3-7, performs a downward-pointing hand with fingers extended in Image 8, and then pauses again with no gesture in Images 9-10","The user performs a gradual transition from a relaxed hand with fingers slightly bent to a closed fist, followed by a return to a relaxed hand position","The user performs no gesture initially, then transitions to a gesture with the left hand where the fingers are slightly curled inward and the hand is oriented downward, followed by a resting phase, and finally transitions to a gesture with the left hand where the fingers are extended and the hand is oriented upward","The user performs a gradual upward movement of the left hand with fingers transitioning from a slightly curled position to a more extended pose, then returns to no gesture","The user performs a pinching gesture with the left hand, transitions to a pointing gesture with the index finger extended, and then transitions to a closed fist gesture"
p_067,"The user transitions from a neutral hand pose to a sequence of gestures involving the right hand moving from a relaxed open position to a closed fist-like pose with fingers progressively curling inward, while the left hand remains relatively static in a slightly open position with minor adjustments","The user transitions from a neutral hand pose to a sequence of gestures involving both hands, including a left-hand gesture with extended fingers and slight curling, a right-hand gesture with fingers flexed and extended in various orientations, and concludes with a right-hand gesture featuring flexed fingers and a downward orientation","The user transitions from a relaxed hand pose to a sequence of gestures characterized by a gradual closing of the fingers into a fist-like shape, followed by a progressive opening of the hand, and finally extending the fingers upward","The user transitions from a relaxed hand pose to a sequence of gestures characterized by a gradual upward movement of the hand, with fingers progressively straightening and spreading, followed by a return to a relaxed pose","The user transitions from a relaxed hand pose to a gradual closing of the fingers into a fist-like gesture, followed by a return to a relaxed hand pose","The user transitions from no gesture to a sequence of gestures, starting with a closed hand, moving into a gradual finger extension and spreading, followed by a hand lift with fingers pointing upward, and ending with a fully extended hand with fingers spread wide","The user transitions from a relaxed hand pose to a gradual upward movement of the hand with fingers progressively curling inward, forming a fist-like gesture, and then returns to a relaxed hand pose","The user performs a gesture with fingers extended and spread apart in Image 2, transitions to a pointing-like gesture with the index finger extended and other fingers curled in Images 4-7, and returns to a relaxed hand pose in Image 10"
p_068,"The user performs a brief pinching gesture with the right hand in Image 7, followed by a transition to a closed fist gesture in Image 11","The user briefly forms a right-hand gesture resembling a partially open hand with slightly curled fingers in Image 2, transitions to a right-hand gesture with extended fingers and a slight downward tilt in Images 10-12, shifts to a right-hand gesture with fingers more curled and angled upward in Image 13, and finally performs a left-hand gesture with extended fingers and a slight upward tilt in Image 14","The user performs a single gesture characterized by a brief open hand with fingers slightly spread (Image 4), transitions to a sequence of pinching or grasping-like motions with the thumb and fingers moving closer together (Images 6-9), and concludes with another open hand gesture with fingers slightly spread (Image 12)","The user performs a sequence of gestures involving a closed hand with slight finger flexion transitioning into a more open hand with extended fingers, followed by a gradual return to a semi-closed hand, and then no gesture is performed","The user performed a sequence of gestures including a brief right-hand open palm with fingers slightly bent, transitioning to a right-hand closed fist, followed by a left-hand open palm with fingers spread, a left-hand closed fist, a left-hand open palm with fingers spread again, and ending with a right-hand open palm with fingers slightly bent","The user performed a pinching gesture with the right hand, transitioned to a pointing gesture, followed by a grasping motion, and concluded with a hand extension","The user performs a sequence of gestures: an open hand with fingers slightly spread transitioning into a gradual closing of the hand into a loose fist, followed by a return to an open hand with fingers slightly spread, and finally transitioning into a more pronounced open hand with fingers extended and spread apart","The user performs a pinching gesture with the right hand, transitions to a pointing gesture, and then moves into a grasping gesture before returning to no gesture"
p_069,"The user performs a pinching gesture with the right hand in Image 4, transitions to a pointing gesture in Image 8, moves to a flat hand with fingers spread in Image 9, transitions to a closed fist in Image 11, and finally relaxes the hand in Image 12","The user transitions from no gesture to a gradual closing of the right hand into a fist-like pose, followed by a brief open hand with fingers slightly curled downward, and then returns to no gesture",,,"The user performs a gradual upward curling of the fingers into a loose fist with the left hand, followed by returning to no gesture",,"The user briefly performs a gesture with the right hand characterized by a partially open hand with fingers slightly bent and oriented upward, followed by no gestures",
p_070,"The user performs a sequence of gestures starting with a right-hand open palm transitioning into a gradual closing motion resembling a fist, followed by a pointing gesture with the index finger extended, and finally returning to an open palm before ceasing gestures","The user transitions from a right-hand open palm gesture with fingers spread to a gradual curling of the fingers into a loose fist, followed by the hand returning to a resting position","The user briefly performs a gesture with the right hand where the fingers are slightly bent and the hand is oriented downward, with minimal movement, before returning to no gesture","The user performs no gesture initially, then makes a right-hand ""pinching"" motion, transitions to a left-hand ""pointing"" gesture, and finally transitions to a left-hand ""grasping"" motion before returning to no gesture","The user performs a sequence where the left hand transitions from a closed fist to an open hand with fingers spread, while the right hand remains mostly stationary with slight finger adjustments",,"The user initially performs a pinching gesture with the right hand, transitions into a pointing gesture with the index finger extended, and concludes with a relaxed open hand before returning to no gesture","The user performs a gesture with fingers slightly bent and the hand moving upward (Image 1), transitions to a gesture with fingers extended and the hand oriented downward (Image 2), then performs a pinching motion with the thumb and index finger while the other fingers curl inward (Images 4 and 5), with no gestures in the remaining frames"
p_071,"The user performs a gradual closing motion of the fingers into a loose fist with the right hand, followed by a brief open hand gesture with fingers slightly spread","The user briefly performs a pinching gesture with the right hand, followed by a pointing gesture with the right hand, and no other gestures are performed in the sequence","The user performs a gradual transition from a relaxed hand pose to a gesture where the fingers are slightly bent and the hand tilts upward, followed by a return to a relaxed state","The user transitions from no gesture to a gradual upward movement of the right hand with fingers slightly bent, progressing into a more pronounced upward extension of the hand and fingers, and finally into a fully raised hand with fingers curled inward before returning to no gesture","The user performs a ""thumbs up"" gesture in the middle of the sequence, transitions into a ""pointing"" gesture with the index finger extended, and then returns to no discernible gesture","The user performed a pinching gesture with the right hand in Image 2, transitioned into a pointing gesture with the index finger extended in Images 4 through 13, and then transitioned into a closed fist gesture in Images 15 through 18","The user performs a sequence of gestures starting with a right-hand open palm transitioning into a pointing-like gesture with the index finger extended, followed by a gradual closing of the hand into a fist, and finally returning to a resting position","The user performs a sequence of gestures, including a gradual transition from an open hand with fingers slightly bent to a closed fist, followed by a series of hand movements where the fingers extend and curl in varying degrees, and finally transitions to a fully open hand with fingers spread apart"
p_072,"The user transitions from a neutral hand pose to a sequence of gestures involving a gradual closing of the fingers into a fist-like shape, followed by a progressive opening of the fingers, and finally returns to a neutral hand pose","The user performs a sequence of gestures including a right-hand open palm transitioning to a left-hand open palm, followed by a right-hand closed fist, a left-hand open palm, a right-hand pointing gesture, and finally a right-hand open palm with fingers spread","The user transitions from a closed fist to a gradual extension of the fingers, ending with a fully open hand","The user transitions from no gesture to a sequence of gestures, including a two-handed open palm gesture with fingers spread, a left-hand pointing gesture, a right-hand fist gesture, and a final two-handed open palm gesture with fingers spread","The user transitions from no gesture to a sequence of gestures involving both hands, starting with a gradual opening of the fingers and spreading of the hands, followed by a synchronized upward movement of both hands with extended fingers, and finally returning to no gesture","The user transitions from no gesture to a sequence of gestures involving both hands, starting with a gradual opening and spreading of fingers, followed by a series of dynamic movements where the fingers flex and extend, culminating in a final gesture where both hands are fully extended with fingers spread wide, before returning to no gesture","The user transitions from a neutral hand pose to a gradual upward movement of the hand with fingers progressively curling into a fist, followed by a return to a neutral resting position","The user transitions from a neutral hand pose to a sequence of gestures, starting with a closed fist, gradually opening into a flat hand with fingers extended, and then transitioning into a pointing gesture with the index finger extended, followed by a final gesture where the hand is fully open with fingers spread apart"
p_073,"The user transitions from a gesture with slightly curled fingers on both hands to a gesture where the right hand forms a loose fist and the left hand maintains a relaxed open position, and then both hands return to a resting position",The user transitions from a neutral hand pose to a gesture where the left hand maintains a slightly curved shape with fingers relaxed and the right hand moves progressively into a closed fist-like position with fingers curling inward,"The user performs a static left-hand pose with slightly bent fingers and minimal movement, while the right hand transitions from a slightly open pose with extended fingers to a more closed position with fingers curling inward","The user performs a sequence of gestures where the left hand maintains a relatively stable pose with slight finger adjustments, while the right hand transitions from a relaxed pose to a pinching or gripping motion with increasing finger flexion and wrist rotation",The user performs a sequence of gestures involving the left hand maintaining a relatively stable pose with slight variations in finger positions and the right hand transitioning from a partially open hand with fingers extended to a more closed configuration with fingers curling inward,"The user transitions from a right-hand open relaxed pose to a left-hand open relaxed pose, followed by a left-hand closed fist gesture, and finally a left-hand pointing gesture with the index finger extended","The user performs a sequence of gestures involving the left hand transitioning from a relaxed open hand to a slightly cupped shape with fingers bent inward, while the right hand transitions from a relaxed open hand to a downward-pointing gesture with fingers extended, followed by a return to a resting position","The user performs a right-hand open relaxed pose, transitions to a simultaneous right-hand pointing gesture and left-hand open relaxed pose, then transitions to a right-hand closed fist and left-hand open relaxed pose"
