id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_086,"One hand, all fingers open and facing forward, moving upwards repeatedly","One hand, all fingers open and facing forward, moving leftwards and rightwards repeatedly + One hand, all fingers open and facing forward, moving downwards repeatedly","One hand, all fingers open and palm facing down, moving leftwards repeatedly","Two hands, palms open and facing each other, clapping repeatedly together","Two hands, all fingers open and facing forward, moving upwards repeatedly + Two hands, all fingers open and facing forward, moving apart repeatedly","One hand, all fingers open and facing forward, moving leftwards repeatedly","One hand, index finger extended and facing up, raised upwards and held stationary","One hand, all fingers open and facing forward, waving leftwards and rightwards repeatedly"
p_087,"One hand, palm open facing up, moving upwards repeatedly","One hand, index and thumb fingers pinched and facing forward, holding stationary","One hand, all fingers open and facing inwards, touching the mouth, stationary + One hand, all fingers closed into a fist, raised upwards, stationary","One hand, all fingers open and facing inwards, touching the mouth, stationary + One hand, all fingers open and facing upwards, moving outwards, once","One hand, all fingers open and facing forward, waving leftwards and rightwards repeatedly","One hand, all fingers open and facing forward, waving repeatedly leftwards and rightwards","One hand, index finger extended and facing up, raised upwards once","One hand, all fingers open and facing forward, waving repeatedly + Two hands, all fingers interlocked and facing inward, stationary"
p_088,"One hand, index finger, pointing upwards, raised upwards, once + One hand, index finger, pointing upwards, moving downwards, once","One hand, index finger extended and facing upwards, moving upwards repeatedly","One hand, all fingers open and facing forward, raised upwards once + One hand, index finger extended and facing forward, raised upwards once","One hand, all fingers open and facing forward, raised upwards once + One hand, index finger extended and facing forward, pointing upwards once","One hand, all fingers open and facing forward, raised upwards once + One hand, all fingers open and facing forward, moving downwards once","One hand, all fingers open and facing forward, moving upwards repeatedly","One hand, index finger extended and facing up, raised upwards and held stationary","One hand, all fingers open and facing left, waving repeatedly leftwards and rightwards + One hand, palm open and facing down, held stationary"
p_089,"One hand, index finger extended and facing up, raised upwards and held stationary","One hand, index finger extended and facing upwards, moving upwards repeatedly + One hand, index finger extended and facing downwards, moving downwards repeatedly","Two hands, all fingers open and facing each other, moving apart and together repeatedly + Two hands, all fingers open and facing forward, moving upwards and downwards repeatedly","One hand, thumb finger extended facing up, raised upwards stationary","Two hands, all fingers open and facing each other, moving upwards repeatedly + Two hands, all fingers open and crossing each other, held stationary","Two hands, all fingers open and facing forward, spreading apart repeatedly + Two hands, all fingers open and facing forward, moving downwards once","One hand, all fingers open and facing forward, raised upwards, stationary + One hand, index and thumb fingers pinched and facing forward, moving downwards, once","One hand, all fingers open and facing forward, waving leftwards repeatedly"
p_090,"One hand, all fingers open and facing left, raised repeatedly + One hand, index finger extended and facing up, pointing upwards repeatedly","One hand, all fingers open and facing forward, raised and stationary + One hand, all fingers closed and facing down, moving downwards repeatedly","One hand, all fingers open and facing forward, moving forward once + One hand, all fingers open and facing forward, moving sidewards repeatedly","One hand, palm open and facing down, moving leftwards repeatedly + One hand, palm open and facing forward, moving forward repeatedly","One hand, all fingers open and facing forward, moving upwards repeatedly + One hand, all fingers open and facing forward, moving downwards repeatedly","One hand, all fingers open and facing forward, moving upwards repeatedly","One hand, index finger extended and facing upwards, raising upwards repeatedly","One hand, all fingers open and facing forward, waving repeatedly"
p_091,"One hand, all fingers open and facing left, moving upwards repeatedly + One hand, all fingers open and facing left, moving towards the face repeatedly","One hand, all fingers open and palm facing down, moving up and down repeatedly","One hand, all fingers open and curved, facing left, moving upwards repeatedly","One hand, all fingers open and facing forward, raised stationary + One hand, all fingers open and facing forward, moving downwards once","Two hands, all fingers open and facing each other, moving apart and together repeatedly + Two hands, all fingers open and facing forward, moving up and down repeatedly","Two hands, all fingers open and facing up, moving apart and outwards repeatedly + Two hands, all fingers open and facing up, moving up and down repeatedly","One hand, index and middle fingers extended and facing forward, raised upwards once","One hand, all fingers open and facing forward, raised upwards once + One hand, all fingers open and facing forward, waving leftwards and rightwards repeatedly"
p_092,"One hand, index finger extended and facing forward, pointing upwards once","One hand, all fingers open and palm facing forward, raised upwards once + One hand, all fingers open and palm facing down, moving downwards repeatedly","One hand, index and thumb fingers pinch and face inward, touching the face, stationary","One hand, index and thumb fingers pinch facing in, holding stationary","Two hands, all fingers curved inward, facing each other, moving together inwards repeatedly + Two hands, all fingers closed into fists, facing each other, moving up and down repeatedly","Two hands, index and thumb fingers forming a pinch shape facing each other, holding a stationary position near the face with small variances in position","One hand, all fingers open and facing forward, waving repeatedly leftwards and rightwards","Two hands, all fingers open and facing forward, spreading apart repeatedly"
p_093,"One hand, all fingers open and facing forward, moving upwards repeatedly","One hand, palm open and facing down, moving leftwards repeatedly","Two hands, palms open and facing each other, clapping repeatedly + Two hands, all fingers curved and facing each other, rubbing repeatedly","Two hands, all fingers open and facing each other, clapping repeatedly","Two hands, all fingers open and facing forward, moving repeatedly apart and together + Two hands, all fingers open and facing forward, moving repeatedly in a circular motion","Two hands, all fingers open and facing forward, moving upwards and downwards repeatedly","One hand, all fingers open and facing forward, waving leftwards repeatedly","One hand, palm open and facing up, held stationary + One hand, palm open and facing left, waving repeatedly leftwards and rightwards"
p_094,"One hand, index finger, pointing upwards, raised repeatedly + One hand, all fingers, open and facing left, waving leftwards repeatedly","One hand, index finger extended and facing upwards, moving upwards repeatedly","One hand, all fingers open and facing inwards, touching the mouth repeatedly","One hand, all fingers open and facing inwards, touching the mouth repeatedly","One hand, all fingers open and facing forward, waving repeatedly leftwards and rightwards + One hand, all fingers closed into a fist and facing upward, raised once","One hand, index and thumb fingers pinched and facing up, held stationary + One hand, all fingers spread and facing forward, raised once","One hand, all fingers open and facing left, waving repeatedly leftwards and rightwards","Two hands, all fingers open and facing inwards, crossing and holding stationary near the chest + Two hands, all fingers open and facing inwards, moving apart and downwards repeatedly"
p_095,"One hand, all fingers curved and facing inwards, touching the side of the head, stationary + One hand, index finger extended and facing upwards, pointing upwards, stationary","One hand, all fingers open and facing left, touching the side of the head stationary + one hand, all fingers open and facing down, moving up and down repeatedly","One hand, palm open and facing in, moving upwards towards the face once + One hand, palm open and facing in, touching the face stationary","One hand, palm open and facing in, touching the face statically + One hand, palm open and facing up, moving outwards once","Two hands, palms open and facing each other, moving apart and together repeatedly + Two hands, one palm open and facing down while the other palm is open and facing up, held stationary","Two hands, all fingers open and facing each other, moving upwards repeatedly + Two hands, all fingers closed into fists, raised to the sides of the face, stationary","One hand, all fingers open and facing forward, waving repeatedly","One hand, index and thumb fingers extended and curved facing forward, held near the side of the head stationary + One hand, palm open and facing down, moving downwards repeatedly"
p_096,"One hand, index finger extended and facing up, pointing upwards repeatedly","One hand, index finger extended and facing upwards, moving upwards repeatedly + One hand, index finger extended and facing downwards, moving downwards repeatedly","One hand, all fingers closed, facing in, touching the mouth, once + One hand, all fingers closed, facing in, raised near the face, stationary",No gestures performed,"One hand, all fingers open and facing forward, waving repeatedly leftwards and rightwards","One hand, all fingers open and facing forward, waving repeatedly leftwards and rightwards","One hand, all fingers open and facing forward, raised upwards once + One hand, all fingers open and facing forward, waving repeatedly leftwards and rightwards","One hand, all fingers open and facing forward, waving repeatedly leftwards and rightwards"
p_097,"One hand, index and thumb fingers pinched and facing forward, holding stationary","One hand, index finger extended and facing forward, touching the side of the head, stationary + One hand, index finger extended and facing forward, moving upwards repeatedly","One hand, index finger extended and facing upwards, pointing upwards repeatedly + One hand, index finger extended and facing inwards, touching the lips stationary","One hand, all fingers open and facing down, moving upwards repeatedly + One hand, all fingers open and facing forward, held stationary","One hand, all fingers open and facing forward, moving upwards repeatedly","One hand, all fingers open and facing forward, moving upwards repeatedly + One hand, all fingers open and facing forward, moving side to side repeatedly","One hand, index finger extended and facing upwards, pointing upwards repeatedly","One hand, index finger point up, pointing upwards repeatedly"
p_098,"One hand, index finger extended and facing forward, pointing upwards repeatedly + One hand, index finger extended and facing forward, pointing towards the face repeatedly","One hand, index finger, pointing upwards, raised repeatedly + One hand, index finger, pointing forwards, moving repeatedly","One hand, index finger extended and facing upwards, moving upwards towards the mouth, once + One hand, index finger extended and facing upwards, touching the mouth, stationary",No gestures performed,"One hand, index and middle fingers extended and facing forward, touching the face repeatedly + Two hands, all fingers open and facing forward, crossing each other repeatedly","One hand, index and middle fingers extended and facing forward, moving towards the face and touching it, once + One hand, thumb finger extended and facing up, held stationary","One hand, all fingers open and facing forward, raised upwards once + One hand, index finger extended and facing upward, moving downwards repeatedly","Two hands, all fingers open and facing down, moving apart repeatedly + Two hands, all fingers open and facing forward, moving slightly up and down repeatedly"
p_099,"One hand, index finger extended and facing up, moving upwards repeatedly","One hand, index finger extended and facing upwards, pointing upwards repeatedly","One hand, all fingers curved inwards and facing inwards, touching the face near the mouth, repeatedly","One hand, all fingers open and facing in, moving towards and touching the face, once","One hand, index and thumb fingers curved and facing in, touching the face near the jaw, stationary + One hand, all fingers open and facing up, moving outwards, once","One hand, all fingers open and facing up, moving leftwards and rightwards repeatedly","One hand, all fingers open and facing forward, moving upwards repeatedly","One hand, index finger extended and facing forward, pointing upwards repeatedly + Two hands, index fingers extended and facing each other, crossing to form an ""X"" shape repeatedly"
p_100,"One hand, all fingers open and facing forward, raised upwards once + One hand, all fingers open and facing forward, moving downwards once","One hand, index and thumb fingers forming a circular shape and facing forward, raised and held stationary","One hand, all fingers open and facing forward, raising upwards once + One hand, index finger extended and facing forward, pointing forward once","One hand, index finger extended and facing forward, pointing repeatedly forward + One hand, all fingers open and facing forward, spreading stationary","One hand, palm open and facing left, moving upwards repeatedly + One hand, palm open and facing left, moving leftwards repeatedly","One hand, all fingers open and facing down, moving rightwards repeatedly + One hand, all fingers open and facing left, moving upwards repeatedly","One hand, index finger extended and facing upwards, raised upwards and held stationary","One hand, all fingers open and facing forward, waving repeatedly leftwards and rightwards"
p_101,"One hand, all fingers open and facing forward, moving upwards repeatedly","One hand, palm open and facing down, moving upwards and downwards repeatedly","One hand, all fingers curved and facing inwards, held stationary near the face","One hand, all fingers open and facing left, moving upwards repeatedly","One hand, all fingers open and facing forward, moving side to side repeatedly + One hand, all fingers open and facing outward, held stationary","Two hands, palms open and facing each other, moving repeatedly inwards and outwards + One hand, palm open and facing forward, raised stationary","One hand, all fingers open and facing forward, raised and held stationary","One hand, all fingers closed in a fist, facing forward, raised and stationary"
